Branch_Code,DEFOBCS,DEFOPENS,DEFRNT1S,DEFRNT2S,DEFRNT3S,DEFROBCS,DEFRSCS,DEFRSEBCS,DEFRVJS,DEFSCS,DEFSEBCS,DEFSTS,EWS,GNT1H,GNT1O,GNT1S,GNT2H,GNT2O,GNT2S,GNT3H,GNT3O,GNT3S,GOBCH,GOBCO,GOBCS,GOPENH,GOPENO,GOPENS,GSCH,GSCO,GSCS,GSEBCH,GSEBCO,GSEBCS,GSTH,GSTO,GSTS,GVJH,GVJO,GVJS,LNT1H,LNT1O,LNT1S,LNT2H,LNT2O,LNT2S,LNT3H,LNT3O,LNT3S,LOBCH,LOBCO,LOBCS,LOPENH,LOPENO,LOPENS,LSCH,LSCO,LSCS,LSEBCH,LSEBCO,LSEBCS,LSTH,LSTO,LSTS,LVJH,LVJO,LVJS,MI,ORPHAN,PWDOBCH,PWDOBCS,PWDOPENH,PWDOPENS,PWDRNT1H,PWDRNT1S,PWDRNT2H,PWDRNT2S,PWDRNT3S,PWDROBCH,PWDROBCS,PWDRSCH,PWDRSCS,PWDRSEBCH,PWDRSEBCS,PWDRSTH,PWDRSTS,PWDRVJH,PWDRVJS,PWDSCH,PWDSCS,PWDSEBCS,TFWS
524425710,,93421.45,,,,,,,,,,,120454.98,59452.3,,,70002.0,63632.0,,58122.02,97667.0,,62230.46,62850.34,,54760.65,56432.55,,99811.59,81989.24,,122423.0,95338.0,,125448.52,138922.3,,94293.43,,,126487.0,78253.0,,,74135.0,,57165.0,,,60064.15,51384.23,,52403.63,44808.1,,92926.61,61441.0,,84698.0,,,78453.08,,,124451.0,,,,,,,86662.0,,,,,,,,,,,,,,,,,,,,47819.41
524491610,,117495.76,,,,,,,,,,,119592.61,101625.34,,,108422.52,,,114150.12,,,90416.97,91743.47,,80869.92,68794.54,,124744.42,114248.06,,90933.0,,,,121736.0,,142888.0,,,,,,,,,,,,82689.07,100034.65,,81413.05,88200.58,,117033.62,170033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71169.81
524492210,,,,,,,,,,,,,125665.5,,176900.0,,,178218.0,,,,,150146.0,173108.0,,132548.73,150806.52,,172561.0,176737.0,,,,,174717.0,,,,,,,,,,,,,,,159431.0,,,128685.44,104173.0,,160762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86639.0
525624510,162726.0,161223.0,,,,,,,,,,,158383.0,126922.0,,,158551.0,,,136563.0,,,120598.0,88321.0,,104649.0,87968.0,,157880.0,99768.0,,108892.0,,,160352.0,,,,,,,,,,,,,,,125306.0,94680.0,,107122.0,93071.0,,133597.0,105237.0,,117733.0,102182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80375.0
525624610,,,,,,,,,,,,,,,,,,141069.0,,145666.0,,,134633.0,97142.0,,124183.0,90697.0,,156844.0,124393.0,,,,,,,,107071.0,111562.0,,,,,140158.0,,,,,,140079.0,108329.0,,116550.0,95930.0,,167176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101275.0
526324510,,,,,,,,,,,,,163736.0,,106291.0,,111829.0,,,,,,114027.0,101328.0,,106340.0,97014.0,,152031.0,120621.0,,144234.0,152432.0,,,,,95154.0,,,,,,,79357.0,,107300.0,,,100794.0,,,92398.0,78572.0,,112742.0,124509.0,,87244.0,,,135386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87730.0
526329310,,,,,,,,,,,,,170812.0,163345.0,,,178253.0,,,,164028.0,,172405.0,172698.0,,157423.0,161921.0,,,176483.0,,,,,,,,,,,,,,,,,,,,155736.0,,,139150.0,123359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133017.0
526337210,,,,,,,,,,,,,,154128.0,,,,,,152853.0,,,157171.0,110011.0,,145606.0,100978.0,,155893.0,129359.0,,,,,,,,142569.0,,,,,,,,,,,,161068.0,127156.0,,139789.0,110242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118257.0
530319110,,,,,,,,,,,,,157214.08,,,,171761.0,,,,,,175633.0,162247.0,,150588.71,158528.0,,170625.0,172131.0,,,,,,,,,,,,,,,,,,,,174903.0,177979.0,,132553.77,162038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530324510,,92851.0,,,,,,,,,,,113333.87,108223.03,86127.0,,79914.16,104870.69,,88809.44,83328.62,,80916.13,92130.59,,74153.41,78848.65,,136751.6,111127.13,,151629.0,76437.0,,78106.0,,,121067.56,132062.52,,103246.0,,,78561.6,136404.0,,,,,77525.33,106681.9,,71793.47,98998.45,,107245.5,137230.02,,147338.0,108006.0,,,,,,,,,,,,94774.0,,,,,,,,,,,,,,,,,,,,45448.25
530329310,,,,,,,,,,,,,159689.42,,,,147723.0,,,,,,137863.0,170487.0,,134385.79,133841.12,,135333.0,160718.0,,,,,,,,,,,,,,176388.0,,,,,,147579.0,,,139951.68,147885.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125703.0
530337210,,,,,,,,,,,,,85629.24,,,,97855.0,,,,,,95020.0,,,87504.7,99785.0,,,,,,,,,,,,,,,,,,,,,,,,,,92027.72,95947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530361210,,,,,,,,,,,,,162730.16,178628.0,,,120212.0,128691.0,,,,,129979.0,171720.0,,118690.75,157185.3,,178639.0,,,,,,,,,,,,,,,,,,,,,,,,159099.0,155698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530384410,,135161.0,,,,,,,,,,,146718.0,137509.0,,,120125.67,94646.0,,151481.8,,,119475.44,125962.0,,104394.18,119495.13,,158972.64,158444.56,,160847.0,,,,,,146648.42,,,127447.0,,,,105286.0,,,,,101497.17,97703.35,,90697.81,119856.07,,151367.38,,,173547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65935.22
532219110,,,,,,,,,,,,,,,,,,,,,,,,,,142100.8,160605.28,,,,,,,,,,,,,,,,,,,,,,,,,,156292.99,,,,,,,,,,,,,,,164168.94,,,,,,,,,,,,,,,,,,,,,,,,
532224510,,,,,,,,,,,,,,,,,,,,,,,,,,87727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76166.0,,,,,,,,,,,,,,,,,,,,,,,,
532229310,,,,,,,,,,,,,,,,,,,,,,,,,,149397.62,150533.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159337.02,,,,,,,,,,,,,,,,,,,,,,,,
532261210,,,,,,,,,,,,,,,,,,,,,,,,,,120165.21,133218.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110813.31,,,,,,,,,,,,,,,,,,,,,,,,
533024510,,38960.53,,,,85195.82,,,,,,,60257.94,55568.04,49867.5,,54378.74,39348.96,,51553.79,,,41513.64,18432.21,,31448.71,18347.23,,76092.07,44374.11,,103555.0,23537.0,,93819.87,90109.0,,71405.27,45094.12,,,,,56700.0,,,,,,41061.68,20051.46,,28181.08,18034.47,,52121.47,53233.08,,63361.0,,,98767.94,96104.0,,65618.0,69848.0,,,,,,39761.0,,,,,,,114614.0,,,,,,,,,,,,,19054.22
533024610,,80669.84,,,,112140.14,,,,,,,115083.99,69989.17,,,59194.52,36107.42,,52342.68,,,57202.15,29707.15,,52306.68,26011.6,,89563.73,49331.21,,131461.0,24923.0,,102784.09,130907.27,,52464.27,,,,,,75875.0,,,69115.0,,,55431.85,42233.67,,48963.14,25368.3,,96132.75,50592.32,,150205.0,,,83561.88,,,100753.0,,,,,,,150978.0,,,,,,,,,,,,,,,,,,,,19788.86
533037210,,82341.0,,,,,,,,,,,114115.09,129909.62,,,78611.14,100202.0,,72478.0,81360.72,,75015.39,68076.8,,70354.5,48073.96,,118970.94,87965.68,,123543.0,71953.0,,168219.0,,,102994.0,106773.64,,,,,114178.0,,,,,,73620.9,64394.25,,68544.85,52286.28,,113270.89,114304.14,,,61038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42283.86
533061210,,,,,,,,,,,,,133720.4,,,,160322.0,,,129608.9,,,127160.0,128608.57,,117816.56,119543.93,,167342.6,156016.0,,175626.0,153577.0,,160711.6,,,,,,,179288.0,,,,,,,,118764.65,121563.64,,114396.67,107332.37,,143443.94,,,,,,170931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82568.0
533099510,,112367.92,,,,128109.02,,,,,,,95543.57,78662.22,,,65958.4,,,66574.38,,,59508.25,33202.88,,57435.89,23889.74,,103005.53,57841.8,,93578.0,,,99042.72,123140.84,,103737.95,80586.9,,136656.24,,,55042.0,,,89217.0,,,59888.97,49132.81,,48589.2,31661.02,,111412.81,68574.52,,155488.0,70870.0,,79119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26451.74
533119110,,,,,,,,,,,,,126541.15,172103.0,,,156055.0,179523.0,,134345.0,,,130443.82,129855.0,,132596.67,102723.24,,139823.0,134509.0,,,132773.0,,88198.0,87593.0,,,,,,,,,,,,,,145997.0,150101.0,,137651.24,140814.12,,,,,,,,88577.0,85059.0,,162562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,70890.0
533124510,,130719.77,,,,,,,,,,,110901.44,75217.05,73257.0,,61170.11,59732.39,,49378.66,60722.0,,60930.21,49834.04,,58586.34,48512.96,,94407.12,68523.26,,112944.0,53921.0,,129075.42,101086.1,,90693.13,,,80002.0,,,78115.64,,,73831.0,,,57575.16,49281.52,,55442.24,48853.86,,103841.93,63740.31,,89130.0,79011.0,,142782.08,108855.08,,,83562.0,,,,,,,,,,,,,,,,,,,,,,,,,,36585.16
533129310,,,,,,,,,,,,,153113.66,121929.0,,,152647.0,140567.0,,126375.82,,,125123.84,119158.48,,120693.41,110419.08,,161648.8,147559.28,,156399.0,125265.0,,86733.0,,,169062.0,,,,,,,,,116115.0,,,123030.48,120529.0,,115126.37,108748.89,,168379.0,111995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90310.96
533137210,,99089.0,,,,,,,,,,,145751.95,98930.08,102475.0,,89005.98,89676.52,,74730.54,99133.0,,85184.89,77064.91,,82135.2,71513.62,,126359.04,88850.71,,151790.0,87016.0,,99669.0,146514.3,,103922.0,88608.6,,89217.0,,,89096.84,,,,124619.0,,79821.49,71557.55,,76673.35,71208.22,,115167.74,123497.64,,86739.0,78910.0,,78493.0,,,134681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,67399.01
533161210,,,,,,,,,,,,,150020.49,145462.7,,,126979.9,88414.0,,140625.0,,,123320.35,130039.66,,116856.53,124427.58,,158989.0,124107.86,,,,,154039.76,117431.78,,113931.66,,,,,,,,,,,,131374.0,120970.0,,122640.57,84035.74,,178395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101394.21
536525110,,,,,,,,,,,,,,,,,,,,,,,,,,125671.12,160853.06,,,,,,,,,,,,,,,,,,,,,,,,,,131182.94,152075.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154421.16
536529310,,,,,,,,,,,,,,,,,,,,,,,,,,160581.62,179577.0,,,,,,,,,,,,,,,,,,,,,,,,,,142943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536561210,,,,,,,,,,,,,,,,,,,,,,,,,,169250.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101440.0
537019110,,,,,,,,,,,,,,,,,,,,,,,,,,166269.0,147508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537024510,,,,,,,,,,,,,175398.0,,,,,158968.0,,,,,170055.0,154451.0,,142612.0,118904.0,,152310.0,159856.0,,,151276.0,,,,,,,,,,,,,,,,,175743.0,,,148233.0,108653.0,,,121238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171307.0
537029310,,,,,,,,,,,,,,,,,,,,,,,,,,178613.0,157305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174997.0
537061210,,,,,,,,,,,,,,,,,,,,,,,,,,177225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155825.0
537099510,,,,,,,,,,,,,165560.0,,,,,,,,,,,,,172479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,152678.0,107674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538019110,,151046.0,,,,,,,,,,,137637.38,,,,,,,112985.0,146685.0,,147665.5,156008.36,,132034.08,136371.78,,154557.0,,,,,,,,,,99481.0,,,,,,,,,,,,,,141390.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100122.44
538024510,,156868.42,,,,163561.92,,,,,,,143942.97,139242.83,129627.0,,120345.9,136560.97,,105779.76,129320.22,,112992.15,135089.4,,101635.23,110796.24,,149856.68,131688.25,,156186.0,151639.0,,,,,130102.26,142002.98,,95099.0,,,120031.14,,,104104.98,,,109949.03,152496.74,,99857.51,140900.07,,158768.7,158315.39,,141817.0,,,177072.0,,,102446.0,,,,,,,158831.24,,,,,,,,,,,,,,,,,,,,85376.31
538024610,,,,,,,,,,,,,174783.0,,162369.0,,132676.0,,,127789.0,,,136086.0,151225.0,,123855.0,128875.0,,167705.0,169765.0,,,144651.0,,,,,164000.0,,,,,,,135557.0,,,,,134579.0,,,114068.0,134002.0,,131704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95404.0
538029310,,,,,,,,,,,,,122252.41,,,,175427.0,,,114710.0,,,151994.91,163751.0,,136163.41,134348.7,,161647.48,135639.0,,,,,,,,,154262.0,,,,,178633.0,,,,,,178911.0,176764.0,,151095.92,174150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56888.0
538037210,,,,,,,,,,,,,115324.18,,,,131187.53,149040.05,,125142.91,,,136022.31,145736.74,,120239.08,139320.1,,161083.14,173988.0,,,,,,,,,,,,,,,,,,,,135388.12,128552.56,,115824.14,111829.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105192.58
538061210,,,,,,,,,,,,,120303.98,,,,,159391.0,,,135247.0,,171489.0,159602.0,,139089.11,161428.11,,176156.0,,,,,,,,,159313.0,,,,,,,,,,,,,,,161675.0,162368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114061.65
538099510,,175936.0,,,,,,,,,,,174636.0,,,,122496.0,,,122316.0,,,127834.0,141051.0,,121169.0,117616.0,,164416.0,169913.0,,,,,,,,,,,,,,,,,,,,150896.0,,,100448.0,101071.0,,116681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74871.0
538119110,,,,,,,,,,,,,163249.12,157876.0,,,158024.0,,,,,,162642.0,165397.0,,123392.04,139099.71,,164361.0,,,174301.0,,,163179.0,179576.0,,,143501.0,,,,,,,,,,,,,,135943.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538124210,,155999.0,,,,,,,,,,,138137.26,137428.69,139940.64,,112147.58,121056.0,,121980.0,141287.0,,99813.84,143153.42,,90341.11,129983.83,,158266.25,118912.0,,,,,150113.86,,,123588.53,,,,,,146612.0,,,,,,106878.67,91930.96,,96352.04,140499.57,,142460.09,,,,,,121045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85100.4
538129310,,,,,,,,,,,,,164621.06,,,,172997.0,,,,,,161707.82,165254.0,,151006.22,156429.04,,,,,,,,,171174.0,,166010.0,170937.0,,,,,,,,,,,,,,123677.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538161210,,,,,,,,,,,,,160609.04,,166969.0,,,,,,,,170669.0,174326.0,,153684.05,151929.88,,,,,,,,174871.0,,,,,,,,,,,,,,,,,,131343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538199510,,,,,,,,,,,,,162395.0,150825.0,,,176823.0,,,,,,136158.0,132075.0,,124647.0,156379.0,,155273.0,,,,,,157494.0,,,129444.0,,,,,,,,,,,,154920.0,152207.0,,122337.0,170872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125071.0
538219110,,,,,,,,,,,,,98622.96,135399.0,,,152641.0,,,151691.3,,,141119.12,133993.0,,126169.46,145766.17,,130335.0,,,,,,,,,,,,,,,,,,,,,140162.54,133392.0,,135292.25,133234.16,,,,,163181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538224510,,55429.91,,,,87697.0,,,,,,,90539.6,68994.09,,,51813.8,71902.65,,63798.0,48733.0,,66561.58,82938.85,,60487.09,69863.45,,99791.37,98235.84,,100730.0,101271.0,,,,,90525.95,,,,94078.0,,82114.0,,,83958.0,82076.0,,64197.08,89996.73,,54694.24,59346.42,,77598.89,82857.58,,60321.0,,,,,,72130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41118.69
538226310,,164278.0,,,,,,,,,,,79683.0,,,,85194.0,,,91034.0,,,85074.78,105897.28,,81593.3,86742.32,,151072.0,85544.0,,101493.0,141715.0,,,,,,154242.0,,148378.0,,,139471.0,163024.0,,100272.0,,,83277.04,116430.34,,71164.1,97746.3,,134979.0,,,110305.0,,,,,,165886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,54604.96
538237210,,,,,,,,,,,,,88021.58,114056.2,119260.0,,120154.09,,,88964.5,,,105067.38,130222.06,,98088.84,125737.58,,154417.4,131064.0,,141801.0,160628.0,,,,,107281.0,,,,,,94263.0,138287.0,,,96096.0,,95304.24,125335.0,,86120.56,116530.25,,137362.9,,,110159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88499.3
538261210,,177785.0,,,,,,,,,,,160248.35,,172729.0,,128312.3,167057.0,,122523.72,,,134937.92,133117.46,,115934.76,153767.02,,164665.74,,,,,,,,,142906.0,134258.0,,,,,,,,,,,,,,156053.57,153748.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91980.54
539019110,,,,,,,,,,,,,114473.78,159204.0,,,173968.0,,,,,,142273.0,142382.0,,128237.29,128747.21,,165612.0,,,,,,139459.0,173098.0,,,,,,,,,,,138270.0,,,136118.0,138320.0,,131204.84,159287.22,,166200.0,,,,,,160294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539024510,,103406.14,,,,,,,,,,,112825.41,76388.58,71146.92,,61229.02,73123.12,,57275.93,64980.0,,66064.65,62323.2,,61890.59,58719.24,,94950.62,91581.51,,125596.0,64446.0,,123386.55,100109.44,,96354.83,86323.0,,,,,,,,,,,57743.07,56346.4,,56776.36,54867.96,,77369.12,89056.0,,97392.0,,,132724.6,138013.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48468.85
539024610,,,,,,,,,,,,,140628.0,,,,91330.0,,,,,,77391.0,,,73930.0,,,102160.0,,,101868.0,83264.0,,109590.0,,,110065.0,,,,,,,,,,,,70940.0,83410.0,,69518.0,75955.0,,,129310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62751.0
539029310,,,,,,,,,,,,,153451.43,167273.0,118112.0,,153677.0,,,121330.0,,,126069.2,151323.44,,118526.85,146912.27,,175235.0,,,,,,,,,,,,,,,,,,,,,127486.58,130104.0,,121186.72,139356.36,,153711.24,,,,,,126676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109140.5
539061210,,,,,,,,,,,,,137511.0,127703.0,,,,,,127370.0,,,129249.36,148804.48,,123400.09,140661.28,,141570.0,,,,,,147553.0,,,,,,,,,,,,,,,150411.0,143982.0,,135948.72,160813.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539092110,,62177.0,,,,,,,,,,,119792.77,,120317.0,,,,,,85836.0,,84995.17,80018.71,,79221.68,74197.25,,111312.2,116165.34,,121304.0,,,150526.0,,,122422.0,,,,177244.0,,117259.0,94627.0,,,,,80979.71,62658.66,,73942.89,58157.39,,138906.3,130491.0,,102087.0,,,,,,,120502.06,,,,,,,,,,,,,,,,,,,,,,,,,,70267.89
539619110,,,,,,,,,,,,,159859.0,168978.0,,,,,,,,,178754.0,,,136826.54,146827.68,,164234.0,,,,,,,,,,,,,,,,,,,,,166019.0,170854.0,,154508.0,131638.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539624510,,,,,,,,,,,,,122463.94,114968.23,,,111710.68,,,125767.16,,,87251.49,91678.18,,83104.45,80297.31,,123286.3,84523.55,,,,,119973.56,,,82838.0,,,,,,124528.0,,,,,,88617.0,85038.14,,82407.71,62263.84,,148165.53,159132.0,,108687.0,,,101540.0,,,141338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,56026.98
539629310,,,,,,,,,,,,,,,,,139555.0,,,,,,137578.0,136278.0,,121556.08,100620.61,,152383.68,,,,,,,,,,,,,,,,,,166458.0,,,164568.0,164218.0,,146549.06,162962.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539661210,,,,,,,,,,,,,80998.0,,,,,,,,,,165176.0,,,152930.31,139338.8,,175972.0,,,,,,,,,,,,,,,,,,,,,,,,144167.39,178492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539919110,,,,,,,,,,,,,,,,,,,,,170110.0,,142136.0,173722.0,,155335.98,141661.19,,84694.0,,,,,,177617.0,75138.0,,,,,,,,,,,,,,176884.0,,,147757.21,143761.68,,,,,,,,78707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78238.0
539924510,,126470.57,,,,,,,,,,,123796.77,115384.21,90301.0,,103076.43,99630.44,,88872.01,,,86693.49,77827.29,,83613.4,75767.98,,120305.05,90720.8,,,143834.0,,153950.65,113758.06,,156471.94,,,,143017.0,,,,,80425.0,,,81898.63,68644.49,,71972.87,60382.2,,134825.06,86872.32,,96961.0,,,112260.0,76683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70269.06
539924610,,,,,,,,,,,,,,114067.0,,,135849.0,100435.0,,,,,114680.0,88096.0,,102876.0,82145.0,,158363.0,120986.0,,138891.0,,,,,,100687.0,,,,,,,,,111503.0,,,101531.0,94053.0,,92497.0,67229.0,,157689.0,,,,,,91003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86954.0
539929310,,,,,,,,,,,,,128437.88,,,,178717.0,,,,,,166578.0,156935.0,,142460.28,133285.64,,176041.0,,,,,,,,,,171138.0,,,,,,,,,,,148347.0,,,129013.59,175491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110641.0
539961210,,,,,,,,,,,,,103020.44,,176785.0,,,,,170368.0,,,167276.0,,,151220.47,149567.36,,,172374.0,,,,,,,,,,,,,,,,,,,,,168742.0,,154102.0,110899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539992110,,,,,,,,,,,,,,129595.0,,,153892.0,,,127802.0,,,123311.0,87008.0,,121829.0,81800.0,,164586.0,111152.0,,,,,,,,99743.0,,,,,,139700.0,,,,,,119401.0,,,96687.0,72443.0,,165443.0,92895.0,,124159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91517.0
540119110,,,,,,,,,,,,,133229.0,,,,,,,,,,170807.0,147216.0,,149407.65,119590.5,,,,,,,,,,,170531.0,,,,,,,,,,,,,,,145047.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540124510,,118490.58,,,,,,,,,,,140812.74,92101.54,79521.0,,105903.41,,,73069.76,79398.66,,90850.13,76501.64,,87366.96,75111.29,,129936.52,97775.38,,162003.0,92042.0,,129161.0,141733.3,,86161.68,107051.0,,90952.82,141398.0,,,142745.0,,93973.0,,,89354.91,81633.51,,84052.63,71776.1,,136126.3,117143.38,,,178921.0,,,,,141264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,72403.11
540124610,,130273.0,,,,,,,,,,,121897.99,126140.1,91771.0,,101233.67,87830.76,,101122.54,,,100425.75,86679.69,,95340.04,81073.78,,150633.95,112191.16,,,,,140455.0,,,120989.68,77703.0,,,,,158702.0,,,90295.0,,,95419.83,73832.22,,92851.55,86095.74,,146425.85,73543.0,,110886.0,134058.0,,,,,,76387.0,,,,,,,,,,,,,,,,,,,,,,,,,,83399.65
540126310,,,,,,,,,,,,,139496.39,106889.68,83343.0,,122479.74,80363.0,,105765.02,,,103072.25,89997.0,,98435.3,83466.49,,136854.79,114809.86,,151020.0,100407.0,,175500.0,,,97664.14,94151.0,,,,,,109341.0,,,,,96065.93,67230.12,,84308.56,51320.85,,159460.01,98295.83,,107372.0,,,,,,148582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,78557.13
540129310,,,,,,,,,,,,,116219.0,172096.0,,,,,,,160287.0,,156160.0,175913.0,,144946.58,155630.19,,,,,,,,,,,,,,,,,,,,,,,172622.0,177124.0,,143635.62,173257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540161210,,,,,,,,,,,,,,,,,,,,,,,152334.54,132813.0,,136219.94,113499.0,,,,,,,,,,,,,,,,,,,,,,,174926.0,,,168823.0,159604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540184410,,,,,,,,,,,,,172278.0,,178897.0,,,,,155911.0,,,173936.0,139918.0,,153598.0,126129.0,,,,,,,,,,,129456.0,,,,,,,,,,,,179017.0,,,154054.0,108407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111330.0
540819110,,,,,,,,,,,,,,,,,,,,,,,,,,140492.05,177466.0,,,,,,,,,,,,,,,,,,,,,,,,,,176619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540824510,,75738.0,,,,,,,,,,,84721.8,109478.0,,,122301.09,101709.0,,89224.0,,,114758.37,108555.69,,105865.12,102486.93,,158505.94,157132.91,,,141400.0,,126397.0,,,113272.42,,,117693.0,,,107244.0,123176.0,,,,,111407.63,90438.51,,90337.19,82488.07,,124811.77,154296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56236.16
540829310,,,,,,,,,,,,,142355.04,,,,168535.0,,,,,,,172497.0,,147322.52,172388.0,,,,,,,,,,,169192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540837210,,,,,,,,,,,,,124052.8,,,,111809.0,,,160998.52,,,162015.82,154309.9,,157676.95,143987.54,,,,,,,,,,,,,,,,,,,,141941.0,,,100491.0,,,152476.26,142631.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540861210,,,,,,,,,,,,,97827.0,,,,,,,,,,,,,162710.44,158096.92,,,,,,,,,,,,,,,,,,,,,,,,,,169422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540924510,,98646.0,,,,,,,,,,,94900.79,179043.0,137307.34,,140721.97,114592.88,,96484.32,109681.42,,136762.12,129060.45,,116236.09,89914.19,,154312.04,115809.28,,167394.0,108430.0,,131249.0,,,157327.44,161172.0,,,,,141159.0,,,138640.0,,,131100.31,140186.2,,111620.14,91443.54,,135688.0,147843.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96803.8
