Branch_Code,Year,Category,Cutoff
627862510,2022,GSCH,117066.0
627862510,2023,GSCH,139908.0
627862510,2024,GSCH,126230.0
627892110,2024,GSCH,37565.0
628124510,2020,GSCH,36322.0
628124510,2021,GSCH,36633.0
628124510,2022,GSCH,30292.0
628124510,2023,GSCH,41048.0
628124510,2024,GSCH,45219.0
628137210,2020,GSCH,77009.0
628137210,2021,GSCH,90655.0
628137210,2022,GSCH,70397.0
628137210,2023,GSCH,72708.0
628137210,2024,GSCH,52929.0
628161210,2023,GSCH,139482.0
628161210,2024,GSCH,99920.0
628191610,2022,GSCH,91898.0
628191610,2023,GSCH,84595.0
628191610,2024,GSCH,69989.0
628224510,2020,GSCH,29353.0
628224510,2021,GSCH,28281.0
628224610,2020,GSCH,32255.0
628224610,2021,GSCH,30030.0
628229310,2020,GSCH,88570.0
628229310,2021,GSCH,90692.0
628237210,2020,GSCH,76183.0
628237210,2021,GSCH,60362.0
628299510,2020,GSCH,76002.0
628299510,2021,GSCH,41292.0
628419110,2020,GSCH,74335.0
628419110,2021,GSCH,66686.0
628419110,2022,GSCH,109433.0
628424510,2020,GSCH,32927.0
628424510,2021,GSCH,29832.0
628424510,2022,GSCH,35904.0
628424610,2020,GSCH,60396.0
628424610,2021,GSCH,49698.0
628424610,2022,GSCH,49971.0
628429310,2020,GSCH,86744.0
628429310,2021,GSCH,82893.0
628429310,2022,GSCH,114570.0
628437210,2020,GSCH,78254.0
628437210,2021,GSCH,100651.0
628437210,2022,GSCH,100435.0
628461210,2022,GSCH,108176.0
628499510,2020,GSCH,83899.0
628499510,2021,GSCH,57139.0
628499510,2022,GSCH,57508.0
628819110,2024,GSCH,178998.0
628824210,2020,GSCH,60178.0
628824210,2021,GSCH,57689.0
628824210,2022,GSCH,55691.0
628824210,2023,GSCH,81690.0
628824210,2024,GSCH,103739.0
628837210,2021,GSCH,96455.0
628837210,2022,GSCH,100474.0
628837210,2023,GSCH,100763.0
628837210,2024,GSCH,111864.0
628861210,2023,GSCH,137747.0
628861210,2024,GSCH,154229.0
628891110,2021,GSCH,71511.0
628891110,2022,GSCH,65507.0
628891110,2023,GSCH,93905.0
628891110,2024,GSCH,108975.0
629324210,2020,GSCH,73575.0
629324210,2021,GSCH,83608.0
629324210,2022,GSCH,109593.0
629324210,2023,GSCH,118674.0
629324210,2024,GSCH,156329.0
629337210,2021,GSCH,100604.0
629337210,2022,GSCH,112105.0
629337210,2023,GSCH,135710.0
629337210,2024,GSCH,173880.0
629819110,2020,GSCH,68505.0
629819110,2022,GSCH,120664.0
629819110,2023,GSCH,139676.0
629821910,2020,GSCH,77782.0
629821910,2021,GSCH,97553.0
629821910,2022,GSCH,115903.0
629821910,2023,GSCH,116065.0
629824510,2020,GSCH,60880.0
629824510,2021,GSCH,55675.0
629824510,2022,GSCH,54475.0
629824510,2023,GSCH,81749.0
629824610,2020,GSCH,84080.0
629824610,2021,GSCH,64572.0
629824610,2022,GSCH,63231.0
629824610,2023,GSCH,90893.0
629829310,2021,GSCH,94634.0
629829310,2022,GSCH,115309.0
629829310,2023,GSCH,118651.0
629837210,2020,GSCH,81369.0
629837210,2021,GSCH,92334.0
629837210,2022,GSCH,97336.0
629837210,2023,GSCH,123009.0
629861210,2020,GSCH,87517.0
629861210,2022,GSCH,121311.0
629861210,2023,GSCH,140992.0
629884410,2023,GSCH,114603.0
629892110,2023,GSCH,85505.0
629899510,2020,GSCH,78922.0
629899510,2021,GSCH,81835.0
629899510,2022,GSCH,60765.0
629899510,2023,GSCH,68985.0
630319110,2020,GSCH,87287.0
630319110,2024,GSCH,178056.0
630324210,2020,GSCH,84487.0
630324210,2021,GSCH,58265.0
630324210,2022,GSCH,81877.0
630324210,2023,GSCH,86708.0
630324210,2024,GSCH,94602.0
630337210,2021,GSCH,99309.0
630337210,2022,GSCH,113189.0
630337210,2023,GSCH,102089.0
630337210,2024,GSCH,155880.0
630361210,2024,GSCH,179387.0
630399510,2024,GSCH,165995.0
630419110,2024,GSCH,174589.0
630424210,2021,GSCH,96731.0
630424210,2022,GSCH,103081.0
630424210,2023,GSCH,99062.0
630424210,2024,GSCH,132995.0
630429310,2024,GSCH,175592.0
630437210,2022,GSCH,121397.0
630437210,2023,GSCH,142049.0
630492110,2023,GSCH,134993.0
630492110,2024,GSCH,152023.0
630492610,2024,GSCH,168959.0
630524210,2021,GSCH,92908.0
630524210,2022,GSCH,114362.0
630524610,2022,GSCH,70254.0
630724510,2020,GSCH,60061.0
630724510,2021,GSCH,53059.0
630724510,2022,GSCH,58723.0
630724510,2023,GSCH,65938.0
630724510,2024,GSCH,81486.0
630724610,2020,GSCH,78512.0
630724610,2021,GSCH,70404.0
630724610,2022,GSCH,62591.0
630724610,2023,GSCH,70069.0
630724610,2024,GSCH,83388.0
630737210,2021,GSCH,76361.0
630737210,2022,GSCH,100953.0
630737210,2023,GSCH,98902.0
630737210,2024,GSCH,107649.0
630760210,2023,GSCH,142728.0
630760210,2024,GSCH,152848.0
630824510,2020,GSCH,87927.0
630824510,2021,GSCH,72434.0
630824510,2022,GSCH,95659.0
630824510,2023,GSCH,78063.0
630824510,2024,GSCH,145428.0
630837210,2022,GSCH,112681.0
630837210,2023,GSCH,122868.0
630837210,2024,GSCH,173336.0
631024210,2024,GSCH,67331.0
631024510,2020,GSCH,55228.0
631024510,2021,GSCH,54501.0
631024510,2022,GSCH,37461.0
631024510,2023,GSCH,53282.0
631024510,2024,GSCH,57913.0
631024610,2020,GSCH,85405.0
631024610,2021,GSCH,58586.0
631024610,2022,GSCH,58849.0
631024610,2023,GSCH,63835.0
631024610,2024,GSCH,64711.0
631037210,2020,GSCH,86148.0
631037210,2021,GSCH,99046.0
631037210,2022,GSCH,86080.0
631037210,2023,GSCH,93041.0
631037210,2024,GSCH,78847.0
631061210,2023,GSCH,125582.0
631061210,2024,GSCH,107232.0
631091310,2024,GSCH,66657.0
631099510,2024,GSCH,71148.0
631124510,2020,GSCH,60602.0
631124510,2021,GSCH,68331.0
631124510,2022,GSCH,51809.0
631124510,2023,GSCH,60838.0
631124510,2024,GSCH,52350.0
631124610,2020,GSCH,83869.0
631124610,2021,GSCH,58358.0
631124610,2022,GSCH,49095.0
631124610,2023,GSCH,82860.0
631124610,2024,GSCH,66772.0
631129310,2020,GSCH,87937.0
631129310,2022,GSCH,85077.0
631129310,2023,GSCH,127742.0
631129310,2024,GSCH,131840.0
631137210,2021,GSCH,84759.0
631137210,2022,GSCH,112637.0
631137210,2023,GSCH,110550.0
631137210,2024,GSCH,95234.0
631161210,2023,GSCH,139139.0
631161210,2024,GSCH,178149.0
631324510,2020,GSCH,86946.0
631324510,2022,GSCH,122139.0
631324510,2023,GSCH,123747.0
631324510,2024,GSCH,177681.0
631524210,2020,GSCH,81425.0
631524210,2021,GSCH,92706.0
631524210,2022,GSCH,119759.0
631524210,2023,GSCH,126038.0
631524210,2024,GSCH,170885.0
631584410,2023,GSCH,140630.0
631592110,2024,GSCH,168170.0
631824210,2023,GSCH,130719.0
631824210,2024,GSCH,168236.0
631829310,2024,GSCH,116874.0
631919110,2022,GSCH,119774.0
631919110,2023,GSCH,137038.0
631919110,2024,GSCH,168840.0
631924510,2021,GSCH,93497.0
631924510,2022,GSCH,96107.0
631924510,2023,GSCH,104883.0
631924510,2024,GSCH,121441.0
631924610,2024,GSCH,134524.0
631926310,2022,GSCH,110654.0
631926310,2023,GSCH,109165.0
631926310,2024,GSCH,125809.0
631929310,2022,GSCH,117252.0
631929310,2023,GSCH,141595.0
631929310,2024,GSCH,156914.0
631937210,2022,GSCH,117993.0
631937210,2023,GSCH,124790.0
631937210,2024,GSCH,145727.0
631961210,2022,GSCH,121426.0
631961210,2024,GSCH,179184.0
632019110,2024,GSCH,163737.0
632024510,2020,GSCH,85694.0
632024510,2021,GSCH,85332.0
632024510,2022,GSCH,80913.0
632024510,2023,GSCH,96989.0
632024510,2024,GSCH,109948.0
632029310,2024,GSCH,168986.0
632037210,2022,GSCH,98210.0
632037210,2023,GSCH,130521.0
632037210,2024,GSCH,130701.0
632037810,2024,GSCH,159741.0
632061210,2024,GSCH,174746.0
632092810,2024,GSCH,155751.0
632124210,2020,GSCH,82494.0
632124210,2021,GSCH,98863.0
632124210,2022,GSCH,117728.0
632124210,2023,GSCH,135155.0
632124210,2024,GSCH,162733.0
632161210,2024,GSCH,178922.0
632199510,2023,GSCH,90415.0
632224510,2021,GSCH,95347.0
632224510,2022,GSCH,81323.0
632224510,2023,GSCH,112079.0
632224510,2024,GSCH,125849.0
632237210,2024,GSCH,162471.0
632292110,2024,GSCH,117742.0
632424510,2020,GSCH,77369.0
632424510,2021,GSCH,99981.0
632424510,2022,GSCH,94183.0
632424510,2023,GSCH,118176.0
632424510,2024,GSCH,134926.0
632426310,2023,GSCH,122476.0
632426310,2024,GSCH,154586.0
632437210,2023,GSCH,130939.0
632437210,2024,GSCH,121895.0
632461210,2024,GSCH,178000.0
632619110,2023,GSCH,135498.0
632619110,2024,GSCH,166277.0
632624210,2021,GSCH,91560.0
632624210,2022,GSCH,110163.0
632624210,2023,GSCH,116246.0
632624210,2024,GSCH,161085.0
632637210,2023,GSCH,135300.0
632637210,2024,GSCH,176695.0
632661210,2021,GSCH,97209.0
632661210,2022,GSCH,113968.0
632661210,2023,GSCH,137046.0
632661210,2024,GSCH,170902.0
640224210,2024,GSCH,158499.0
641924210,2020,GSCH,76618.0
641924210,2021,GSCH,96372.0
641924210,2022,GSCH,68514.0
641924210,2023,GSCH,121469.0
641937010,2022,GSCH,122259.0
641937210,2023,GSCH,130976.0
641991310,2020,GSCH,79388.0
641991310,2021,GSCH,88547.0
641991310,2022,GSCH,86397.0
641991310,2023,GSCH,73013.0
644424510,2024,GSCH,174423.0
646624210,2020,GSCH,86967.0
646624210,2021,GSCH,89252.0
646624210,2022,GSCH,108052.0
646624210,2023,GSCH,137832.0
646624210,2024,GSCH,165300.0
646824210,2023,GSCH,129804.0
646824210,2024,GSCH,127609.0
646837210,2024,GSCH,171729.0
646884410,2024,GSCH,153715.0
646891110,2024,GSCH,138533.0
654524210,2020,GSCH,79122.0
654524210,2022,GSCH,112244.0
654524210,2023,GSCH,140852.0
654524210,2024,GSCH,179113.0
654526310,2024,GSCH,168605.0
654529310,2024,GSCH,154073.0
654537210,2020,GSCH,81886.0
660919110,2024,GSCH,172032.0
660924510,2020,GSCH,87069.0
660924510,2021,GSCH,95450.0
660924510,2022,GSCH,77917.0
660924510,2023,GSCH,100603.0
660924510,2024,GSCH,145016.0
660926310,2021,GSCH,99255.0
660926310,2022,GSCH,98238.0
660926310,2023,GSCH,142051.0
660926310,2024,GSCH,155606.0
660937210,2022,GSCH,115551.0
660937210,2023,GSCH,116816.0
660937210,2024,GSCH,136265.0
662524510,2020,GSCH,83335.0
662524510,2021,GSCH,62618.0
662524510,2022,GSCH,76249.0
662824510,2021,GSCH,90633.0
662824510,2022,GSCH,104245.0
662824510,2023,GSCH,127932.0
662824510,2024,GSCH,159632.0
662824610,2022,GSCH,122495.0
662824610,2023,GSCH,113660.0
662824610,2024,GSCH,156605.0
662829310,2024,GSCH,130467.0
662861210,2024,GSCH,161464.0
662884410,2022,GSCH,107250.0
662884410,2024,GSCH,164347.0
663219110,2024,GSCH,161671.0
663224510,2021,GSCH,85189.0
663224510,2022,GSCH,83329.0
663224510,2023,GSCH,99701.0
663224510,2024,GSCH,127213.0
663229310,2020,GSCH,77835.0
663229310,2021,GSCH,93384.0
663229310,2024,GSCH,160510.0
663237210,2022,GSCH,113667.0
663237210,2023,GSCH,127503.0
663237210,2024,GSCH,158538.0
663261210,2024,GSCH,123388.0
663292110,2021,GSCH,93263.0
663292110,2022,GSCH,111928.0
663292110,2023,GSCH,127429.0
663292110,2024,GSCH,161271.0
663424510,2020,GSCH,81074.0
663424510,2021,GSCH,73674.0
663424510,2022,GSCH,64665.0
663424510,2023,GSCH,58774.0
663424510,2024,GSCH,74459.0
663424610,2021,GSCH,93003.0
663424610,2022,GSCH,75323.0
663424610,2023,GSCH,85779.0
663424610,2024,GSCH,100199.0
663437210,2022,GSCH,121551.0
663437210,2023,GSCH,139386.0
663437210,2024,GSCH,127343.0
663461210,2024,GSCH,129413.0
663519110,2024,GSCH,145094.0
663524510,2021,GSCH,93239.0
663524510,2022,GSCH,105750.0
663524510,2023,GSCH,112846.0
663524510,2024,GSCH,153556.0
663529310,2024,GSCH,130845.0
663537210,2024,GSCH,142447.0
663561210,2024,GSCH,178455.0
663591210,2023,GSCH,139653.0
663591210,2024,GSCH,175745.0
663592110,2023,GSCH,139132.0
663592110,2024,GSCH,164928.0
664019110,2022,GSCH,119821.0
664019110,2023,GSCH,136043.0
664019110,2024,GSCH,157426.0
664024210,2020,GSCH,71246.0
664024210,2021,GSCH,68276.0
664024210,2022,GSCH,49220.0
664024210,2023,GSCH,46298.0
664024210,2024,GSCH,69366.0
664029310,2021,GSCH,93608.0
664029310,2022,GSCH,110423.0
664029310,2023,GSCH,109742.0
664029310,2024,GSCH,113572.0
664037210,2020,GSCH,85946.0
664037210,2021,GSCH,93545.0
664037210,2022,GSCH,76186.0
664037210,2023,GSCH,82132.0
664037210,2024,GSCH,106663.0
664061210,2022,GSCH,121400.0
664061210,2023,GSCH,139484.0
664061210,2024,GSCH,154587.0
664319110,2020,GSCH,87943.0
664319110,2022,GSCH,115833.0
664319110,2023,GSCH,117596.0
664319110,2024,GSCH,120226.0
664324210,2020,GSCH,67387.0
664324210,2021,GSCH,50952.0
664324210,2022,GSCH,50487.0
664324210,2023,GSCH,58396.0
664324210,2024,GSCH,53090.0
664329310,2021,GSCH,65394.0
664329310,2022,GSCH,107832.0
664329310,2023,GSCH,98722.0
664329310,2024,GSCH,110998.0
664337210,2020,GSCH,80696.0
664337210,2021,GSCH,86337.0
664337210,2022,GSCH,87392.0
664337210,2023,GSCH,67926.0
664337210,2024,GSCH,86783.0
664361210,2020,GSCH,88160.0
664361210,2021,GSCH,99787.0
664361210,2022,GSCH,114960.0
664361210,2023,GSCH,120065.0
664361210,2024,GSCH,126158.0
664419110,2024,GSCH,92581.0
664424510,2020,GSCH,85837.0
664424510,2022,GSCH,83403.0
664424510,2023,GSCH,139711.0
664424510,2024,GSCH,157559.0
664429310,2024,GSCH,173188.0
664490010,2024,GSCH,173178.0
664491110,2023,GSCH,133260.0
664491110,2024,GSCH,159886.0
664919110,2024,GSCH,141292.0
664924510,2020,GSCH,41467.0
664924510,2021,GSCH,50962.0
664924510,2022,GSCH,45755.0
664924510,2023,GSCH,85084.0
664924510,2024,GSCH,82617.0
664929310,2023,GSCH,140743.0
664929310,2024,GSCH,168281.0
664937210,2020,GSCH,86298.0
664937210,2021,GSCH,92118.0
664937210,2022,GSCH,110280.0
664937210,2023,GSCH,116084.0
664937210,2024,GSCH,106465.0
664961210,2024,GSCH,169744.0
673219110,2024,GSCH,176856.0
673224510,2020,GSCH,56455.0
673224510,2021,GSCH,54830.0
673224510,2022,GSCH,48686.0
673224510,2023,GSCH,56761.0
673224510,2024,GSCH,48146.0
673237210,2021,GSCH,68377.0
673237210,2022,GSCH,103843.0
673237210,2023,GSCH,100450.0
673237210,2024,GSCH,89453.0
673261210,2023,GSCH,139715.0
673261210,2024,GSCH,172250.0
673299510,2020,GSCH,88230.0
673299510,2021,GSCH,84487.0
673299510,2022,GSCH,70737.0
673299510,2023,GSCH,65143.0
673299510,2024,GSCH,65417.0
675424510,2020,GSCH,12081.0
675424510,2021,GSCH,22782.0
675424510,2022,GSCH,23050.0
675424510,2023,GSCH,29262.0
675424510,2024,GSCH,33109.0
675424610,2020,GSCH,28375.0
675424610,2021,GSCH,35143.0
675424610,2022,GSCH,31634.0
675424610,2023,GSCH,31350.0
675424610,2024,GSCH,36405.0
675437210,2020,GSCH,53418.0
675437210,2021,GSCH,51606.0
675437210,2022,GSCH,53144.0
675437210,2023,GSCH,54282.0
675437210,2024,GSCH,43655.0
675519110,2024,GSCH,158310.0
675524510,2020,GSCH,63101.0
675524510,2021,GSCH,45661.0
675524510,2022,GSCH,43541.0
675524510,2023,GSCH,61103.0
675524510,2024,GSCH,48317.0
675526310,2023,GSCH,76389.0
675526310,2024,GSCH,61472.0
675537210,2020,GSCH,80284.0
675537210,2021,GSCH,91691.0
675537210,2022,GSCH,116492.0
675537210,2023,GSCH,108212.0
675537210,2024,GSCH,96424.0
675561210,2024,GSCH,165632.0
675619110,2024,GSCH,170009.0
675624210,2021,GSCH,85544.0
675624210,2022,GSCH,116269.0
675624210,2023,GSCH,129124.0
675624210,2024,GSCH,128356.0
675626310,2022,GSCH,120304.0
675626310,2023,GSCH,129300.0
675629310,2022,GSCH,110482.0
675629310,2024,GSCH,164341.0
675637210,2023,GSCH,131623.0
675637210,2024,GSCH,150736.0
675661210,2024,GSCH,173629.0
675699510,2024,GSCH,99829.0
675719110,2024,GSCH,176849.0
675724210,2021,GSCH,73251.0
675724210,2022,GSCH,96605.0
675724210,2023,GSCH,116931.0
675724210,2024,GSCH,145662.0
675726010,2024,GSCH,140413.0
675726310,2024,GSCH,149215.0
675726610,2024,GSCH,176899.0
675729310,2024,GSCH,123974.0
675737210,2023,GSCH,143224.0
675737210,2024,GSCH,168462.0
675761210,2024,GSCH,151824.0
675799510,2022,GSCH,81790.0
675799510,2023,GSCH,125001.0
675824510,2020,GSCH,74955.0
675824510,2021,GSCH,48762.0
675824510,2022,GSCH,77083.0
675824510,2023,GSCH,105234.0
675824510,2024,GSCH,109597.0
675837210,2023,GSCH,97911.0
675837210,2024,GSCH,130843.0
675861210,2024,GSCH,96376.0
675892110,2022,GSCH,100165.0
675892110,2023,GSCH,83720.0
675892110,2024,GSCH,151350.0
675899510,2022,GSCH,80312.0
675899510,2023,GSCH,131795.0
675899510,2024,GSCH,167150.0
675919110,2024,GSCH,160758.0
675924510,2020,GSCH,88121.0
675924510,2021,GSCH,82494.0
675924510,2022,GSCH,86330.0
675924510,2023,GSCH,92498.0
675924510,2024,GSCH,105641.0
675929310,2024,GSCH,151213.0
675961210,2024,GSCH,175335.0
675999510,2021,GSCH,89290.0
675999510,2022,GSCH,107872.0
675999510,2023,GSCH,106531.0
675999510,2024,GSCH,126396.0
676224210,2020,GSCH,81726.0
676224210,2021,GSCH,79369.0
676224210,2022,GSCH,95836.0
676224210,2023,GSCH,96755.0
676224210,2024,GSCH,166717.0
676229310,2021,GSCH,89257.0
676229310,2024,GSCH,154036.0
676237210,2023,GSCH,121218.0
676624510,2021,GSCH,84979.0
676624510,2022,GSCH,122418.0
676624510,2023,GSCH,143092.0
676624510,2024,GSCH,177987.0
676699510,2024,GSCH,124790.0
676724510,2020,GSCH,84057.0
676724510,2021,GSCH,92660.0
676724510,2022,GSCH,92989.0
676724510,2023,GSCH,137713.0
676724510,2024,GSCH,159229.0
676791210,2023,GSCH,99823.0
676791210,2024,GSCH,98555.0
676799510,2022,GSCH,108972.0
676799510,2023,GSCH,122906.0
676799510,2024,GSCH,176389.0
676824510,2020,GSCH,78805.0
676824510,2021,GSCH,95955.0
676824510,2022,GSCH,87435.0
676824510,2023,GSCH,86970.0
676824510,2024,GSCH,109187.0
676861210,2024,GSCH,175311.0
676919110,2024,GSCH,161815.0
676924510,2020,GSCH,80495.0
676924510,2021,GSCH,54552.0
676924510,2022,GSCH,54936.0
676924510,2023,GSCH,75311.0
676924510,2024,GSCH,70664.0
676924610,2020,GSCH,71184.0
676924610,2021,GSCH,71246.0
676924610,2022,GSCH,73098.0
676924610,2023,GSCH,82051.0
676924610,2024,GSCH,71768.0
676937210,2022,GSCH,90825.0
676937210,2023,GSCH,119042.0
676937210,2024,GSCH,84824.0
676961210,2024,GSCH,178159.0
677024510,2020,GSCH,70574.0
677024510,2021,GSCH,83544.0
677024510,2022,GSCH,77903.0
677024510,2023,GSCH,86098.0
677024510,2024,GSCH,84934.0
677024610,2020,GSCH,73050.0
677024610,2021,GSCH,89710.0
677024610,2022,GSCH,79005.0
677024610,2023,GSCH,103526.0
677024610,2024,GSCH,101296.0
677061210,2024,GSCH,177803.0
677119110,2024,GSCH,160355.0
677124510,2024,GSCH,164670.0
677224510,2020,GSCH,84115.0
677224510,2021,GSCH,66832.0
677224510,2022,GSCH,52242.0
677224510,2023,GSCH,66359.0
677224510,2024,GSCH,66856.0
677224610,2020,GSCH,55726.0
677224610,2021,GSCH,77226.0
677224610,2022,GSCH,67990.0
677224610,2023,GSCH,74065.0
677224610,2024,GSCH,63201.0
677229310,2022,GSCH,90843.0
677229310,2023,GSCH,139347.0
677229310,2024,GSCH,149309.0
677237210,2021,GSCH,95215.0
677237210,2022,GSCH,121032.0
677237210,2023,GSCH,114610.0
677237210,2024,GSCH,107376.0
677261210,2024,GSCH,178817.0
678024210,2020,GSCH,74443.0
678024210,2021,GSCH,78930.0
678024210,2022,GSCH,89570.0
678024210,2023,GSCH,127638.0
678029310,2021,GSCH,95044.0
678029310,2022,GSCH,97528.0
678061210,2023,GSCH,139427.0
678091210,2023,GSCH,122425.0
678124210,2021,GSCH,94027.0
678124210,2022,GSCH,120632.0
678124210,2023,GSCH,133648.0
678124210,2024,GSCH,174656.0
678137210,2022,GSCH,121411.0
678224210,2021,GSCH,99429.0
678224210,2022,GSCH,117165.0
678224210,2023,GSCH,112279.0
678224210,2024,GSCH,154204.0
678237210,2024,GSCH,174886.0
678261210,2024,GSCH,174436.0
678299510,2024,GSCH,161647.0
678624510,2020,GSCH,79475.0
678624510,2021,GSCH,59009.0
678637210,2021,GSCH,67321.0
678660210,2021,GSCH,70990.0
679419110,2024,GSCH,164776.0
679424510,2020,GSCH,75764.0
679424510,2021,GSCH,81406.0
679424510,2022,GSCH,63189.0
679424510,2023,GSCH,69426.0
679424510,2024,GSCH,60276.0
679424610,2020,GSCH,87328.0
679424610,2021,GSCH,90643.0
679424610,2022,GSCH,75133.0
679424610,2023,GSCH,81701.0
679424610,2024,GSCH,81817.0
679437210,2022,GSCH,101194.0
679437210,2023,GSCH,113506.0
679437210,2024,GSCH,104632.0
679437810,2023,GSCH,141107.0
679437810,2024,GSCH,151799.0
679461210,2024,GSCH,175833.0
679492810,2023,GSCH,103631.0
679492810,2024,GSCH,143066.0
679499510,2021,GSCH,41130.0
679499510,2022,GSCH,60684.0
679499510,2023,GSCH,85795.0
679499510,2024,GSCH,84915.0
679524510,2020,GSCH,82398.0
679524510,2021,GSCH,100274.0
679524510,2022,GSCH,120503.0
679524510,2023,GSCH,140353.0
679524510,2024,GSCH,133563.0
679529310,2023,GSCH,139350.0
679529310,2024,GSCH,170819.0
679619110,2020,GSCH,86770.0
679619110,2023,GSCH,133407.0
679619110,2024,GSCH,176522.0
679624510,2020,GSCH,48541.0
679624510,2021,GSCH,31807.0
679624510,2022,GSCH,29221.0
679624510,2023,GSCH,35660.0
679624510,2024,GSCH,42667.0
679637210,2020,GSCH,45168.0
679637210,2021,GSCH,79714.0
679637210,2022,GSCH,82441.0
679637210,2023,GSCH,93909.0
679637210,2024,GSCH,78272.0
679661210,2020,GSCH,78276.0
679661210,2021,GSCH,94801.0
679661210,2022,GSCH,92060.0
679661210,2023,GSCH,132962.0
679661210,2024,GSCH,137319.0
679724210,2021,GSCH,84767.0
679724210,2022,GSCH,86988.0
679724210,2023,GSCH,141734.0
679724210,2024,GSCH,144575.0
679725910,2024,GSCH,161859.0
679729310,2020,GSCH,85598.0
679729310,2021,GSCH,98810.0
679729310,2024,GSCH,177682.0
679737210,2021,GSCH,100023.0
679737210,2022,GSCH,115303.0
679737210,2024,GSCH,108024.0
680219110,2020,GSCH,76361.0
680219110,2021,GSCH,93017.0
680219110,2022,GSCH,118706.0
680219110,2023,GSCH,137630.0
680224510,2020,GSCH,32917.0
680224510,2021,GSCH,27840.0
680224510,2022,GSCH,23525.0
680224510,2023,GSCH,30177.0
680237210,2020,GSCH,65754.0
680237210,2021,GSCH,66888.0
680237210,2022,GSCH,57307.0
680237210,2023,GSCH,60857.0
680250710,2020,GSCH,81663.0
680250710,2021,GSCH,76671.0
680250710,2022,GSCH,105941.0
680250710,2023,GSCH,116515.0
680261210,2020,GSCH,82741.0
680261210,2021,GSCH,99472.0
680261210,2022,GSCH,111242.0
680261210,2023,GSCH,122571.0
680299510,2020,GSCH,63626.0
680299510,2021,GSCH,52864.0
680299510,2022,GSCH,40459.0
680299510,2023,GSCH,43718.0
680324210,2020,GSCH,84976.0
680324210,2021,GSCH,65368.0
680324210,2022,GSCH,77128.0
680324210,2023,GSCH,105381.0
680324210,2024,GSCH,104673.0
680329310,2022,GSCH,112752.0
680329310,2023,GSCH,131128.0
680337210,2021,GSCH,100172.0
680337210,2022,GSCH,118740.0
680337210,2023,GSCH,138691.0
680337210,2024,GSCH,137286.0
680361210,2023,GSCH,142464.0
680361210,2024,GSCH,176947.0
680824510,2020,GSCH,59922.0
680824510,2021,GSCH,76783.0
680824510,2022,GSCH,76057.0
680824510,2023,GSCH,99470.0
680824510,2024,GSCH,106188.0
680826310,2023,GSCH,124638.0
680826310,2024,GSCH,117571.0
680837210,2021,GSCH,96889.0
680837210,2022,GSCH,110530.0
680837210,2023,GSCH,111106.0
680837210,2024,GSCH,116658.0
680861210,2022,GSCH,103815.0
680861210,2023,GSCH,141199.0
680861210,2024,GSCH,176151.0
681124210,2023,GSCH,100049.0
681124210,2024,GSCH,125947.0
681137210,2023,GSCH,117777.0
681137210,2024,GSCH,178713.0
681519110,2024,GSCH,172720.0
681524510,2020,GSCH,56098.0
681524510,2021,GSCH,87470.0
681524510,2022,GSCH,87994.0
681524510,2023,GSCH,100124.0
681524510,2024,GSCH,120874.0
682219110,2020,GSCH,78013.0
682219110,2021,GSCH,95092.0
682219110,2022,GSCH,118242.0
682219110,2023,GSCH,129193.0
682219110,2024,GSCH,89358.0
682224510,2020,GSCH,27947.0
682224510,2021,GSCH,19313.0
682224510,2022,GSCH,17677.0
682224510,2023,GSCH,25441.0
682224510,2024,GSCH,35513.0
682224610,2022,GSCH,21575.0
682224610,2023,GSCH,28754.0
682224610,2024,GSCH,35984.0
682237210,2020,GSCH,54060.0
682237210,2021,GSCH,29358.0
682237210,2022,GSCH,45499.0
682237210,2023,GSCH,49938.0
682237210,2024,GSCH,43503.0
682261210,2020,GSCH,48402.0
682261210,2021,GSCH,82210.0
682261210,2022,GSCH,110949.0
682261210,2023,GSCH,78505.0
682261210,2024,GSCH,53601.0
683424510,2020,GSCH,83050.0
683424510,2021,GSCH,71581.0
683424510,2022,GSCH,69418.0
683424510,2023,GSCH,89765.0
683424510,2024,GSCH,81403.0
683426310,2021,GSCH,73833.0
683426310,2022,GSCH,82630.0
683426310,2023,GSCH,96106.0
683426310,2024,GSCH,72820.0
683919110,2021,GSCH,96581.0
683919110,2022,GSCH,120420.0
683919110,2024,GSCH,175987.0
683924210,2020,GSCH,64694.0
683924210,2021,GSCH,67817.0
683924210,2022,GSCH,70051.0
683924210,2023,GSCH,106555.0
683924210,2024,GSCH,105848.0
683929310,2020,GSCH,83660.0
683929310,2021,GSCH,93881.0
683929310,2022,GSCH,117567.0
683929310,2023,GSCH,133791.0
683929310,2024,GSCH,144468.0
683991210,2020,GSCH,87284.0
683991210,2021,GSCH,81503.0
683991210,2022,GSCH,84929.0
683991210,2023,GSCH,103022.0
683991210,2024,GSCH,93606.0
687824210,2022,GSCH,114371.0
687824210,2023,GSCH,143108.0
687824210,2024,GSCH,147697.0
687891110,2024,GSCH,169636.0
690119110,2024,GSCH,175063.0
690124210,2020,GSCH,78762.0
690124210,2021,GSCH,82615.0
690124210,2022,GSCH,99320.0
690124210,2023,GSCH,131198.0
690124210,2024,GSCH,159541.0
690137210,2024,GSCH,158357.0
690161210,2024,GSCH,174052.0
690184410,2024,GSCH,179002.0
699124510,2023,GSCH,97374.0
699124510,2024,GSCH,91928.0
