branch_code,branch_name,college_code,core_branch
415129310,Electrical Engineering,4151,Electrical Engineering
416329310,Electrical Engineering,4163,Electrical Engineering
417229310,Electrical Engineering,4172,Electrical Engineering
417429310,Electrical Engineering,4174,Electrical Engineering
418829310,Electrical Engineering,4188,Electrical Engineering
419029310,Electrical Engineering,4190,Electrical Engineering
419329310,Electrical Engineering,4193,Electrical Engineering
419729310,Electrical Engineering,4197,Electrical Engineering
428529310,Electrical Engineering,4285,Electrical Engineering
461329310,Electrical Engineering,4613,Electrical Engineering
464829310,Electrical Engineering,4648,Electrical Engineering
464929310,Electrical Engineering,4649,Electrical Engineering
467929310,Electrical Engineering,4679,Electrical Engineering
500429310,Electrical Engineering,5004,Electrical Engineering
510429310,Electrical Engineering,5104,Electrical Engineering
510629310,Electrical Engineering,5106,Electrical Engineering
510829310,Electrical Engineering,5108,Electrical Engineering
510929310,Electrical Engineering,5109,Electrical Engineering
512129310,Electrical Engineering,5121,Electrical Engineering
512429310,Electrical Engineering,5124,Electrical Engineering
513029310,Electrical Engineering,5130,Electrical Engineering
515129310,Electrical Engineering,5151,Electrical Engineering
515229310,Electrical Engineering,5152,Electrical Engineering
516029310,Electrical Engineering,5160,Electrical Engineering
516129310,Electrical Engineering,5161,Electrical Engineering
516229310,Electrical Engineering,5162,Electrical Engineering
516429310,Electrical Engineering,5164,Electrical Engineering
516929310,Electrical Engineering,5169,Electrical Engineering
517029310,Electrical Engineering,5170,Electrical Engineering
517129310,Electrical Engineering,5171,Electrical Engineering
517229310,Electrical Engineering,5172,Electrical Engineering
517729310,Electrical Engineering,5177,Electrical Engineering
518129310,Electrical Engineering,5181,Electrical Engineering
518229310,Electrical Engineering,5182,Electrical Engineering
518429310,Electrical Engineering,5184,Electrical Engineering
526329310,Electrical Engineering,5263,Electrical Engineering
530329310,Electrical Engineering,5303,Electrical Engineering
532229310,Electrical Engineering,5322,Electrical Engineering
533129310,Electrical Engineering,5331,Electrical Engineering
536529310,Electrical Engineering,5365,Electrical Engineering
537029310,Electrical Engineering,5370,Electrical Engineering
538029310,Electrical Engineering,5380,Electrical Engineering
538129310,Electrical Engineering,5381,Electrical Engineering
539029310,Electrical Engineering,5390,Electrical Engineering
539629310,Electrical Engineering,5396,Electrical Engineering
539929310,Electrical Engineering,5399,Electrical Engineering
540129310,Electrical Engineering,5401,Electrical Engineering
540829310,Electrical Engineering,5408,Electrical Engineering
540929310,Electrical Engineering,5409,Electrical Engineering
541129310,Electrical Engineering,5411,Electrical Engineering
541829310,Electrical Engineering,5418,Electrical Engineering
544929310,Electrical Engineering,5449,Electrical Engineering
600529310,Electrical Engineering,6005,Electrical Engineering
600729310,Electrical Engineering,6007,Electrical Engineering
603629310,Electrical Engineering,6036,Electrical Engineering
613929310,Electrical Engineering,6139,Electrical Engineering
614129310,Electrical Engineering,6141,Electrical Engineering
614529310,Electrical Engineering,6145,Electrical Engineering
615529310,Electrical Engineering,6155,Electrical Engineering
615629310,Electrical Engineering,6156,Electrical Engineering
618429310,Electrical Engineering,6184,Electrical Engineering
618529310,Electrical Engineering,6185,Electrical Engineering
620729310,Electrical Engineering,6207,Electrical Engineering
621429310,Electrical Engineering,6214,Electrical Engineering
621729310,Electrical Engineering,6217,Electrical Engineering
621929310,Electrical Engineering,6219,Electrical Engineering
622029310,Electrical Engineering,6220,Electrical Engineering
622229310,Electrical Engineering,6222,Electrical Engineering
622329310,Electrical Engineering,6223,Electrical Engineering
626729310,Electrical Engineering,6267,Electrical Engineering
627429310,Electrical Engineering,6274,Electrical Engineering
627529310,Electrical Engineering,6275,Electrical Engineering
627829310,Electrical Engineering,6278,Electrical Engineering
628229310,Electrical Engineering,6282,Electrical Engineering
628329310,Electrical Engineering,6283,Electrical Engineering
628429310,Electrical Engineering,6284,Electrical Engineering
629329310,Electrical Engineering,6293,Electrical Engineering
629829310,Electrical Engineering,6298,Electrical Engineering
630429310,Electrical Engineering,6304,Electrical Engineering
631129310,Electrical Engineering,6311,Electrical Engineering
631329310,Electrical Engineering,6313,Electrical Engineering
631529310,Electrical Engineering,6315,Electrical Engineering
631729310,Electrical Engineering,6317,Electrical Engineering
631829310,Electrical Engineering,6318,Electrical Engineering
631929310,Electrical Engineering,6319,Electrical Engineering
632029310,Electrical Engineering,6320,Electrical Engineering
632129310,Electrical Engineering,6321,Electrical Engineering
632529310,Electrical Engineering,6325,Electrical Engineering
646629310,Electrical Engineering,6466,Electrical Engineering
646829310,Electrical Engineering,6468,Electrical Engineering
654529310,Electrical Engineering,6545,Electrical Engineering
662829310,Electrical Engineering,6628,Electrical Engineering
663229310,Electrical Engineering,6632,Electrical Engineering
663529310,Electrical Engineering,6635,Electrical Engineering
664029310,Electrical Engineering,6640,Electrical Engineering
664329310,Electrical Engineering,6643,Electrical Engineering
664429310,Electrical Engineering,6644,Electrical Engineering
664929310,Electrical Engineering,6649,Electrical Engineering
671429310,Electrical Engineering,6714,Electrical Engineering
675629310,Electrical Engineering,6756,Electrical Engineering
675729310,Electrical Engineering,6757,Electrical Engineering
675929310,Electrical Engineering,6759,Electrical Engineering
676229310,Electrical Engineering,6762,Electrical Engineering
677229310,Electrical Engineering,6772,Electrical Engineering
678029310,Electrical Engineering,6780,Electrical Engineering
678229310,Electrical Engineering,6782,Electrical Engineering
679529310,Electrical Engineering,6795,Electrical Engineering
679729310,Electrical Engineering,6797,Electrical Engineering
679929310,Electrical Engineering,6799,Electrical Engineering
680329310,Electrical Engineering,6803,Electrical Engineering
681129310,Electrical Engineering,6811,Electrical Engineering
683929310,Electrical Engineering,6839,Electrical Engineering
693829350F,Electrical Engineering,6938,Electrical Engineering
1600629310,Electrical Engineering,16006,Electrical Engineering
1612129310,Electrical Engineering,16121,Electrical Engineering
1612629310,Electrical Engineering,16126,Electrical Engineering
640257310,"Electrical, Electronics and Power",6402,Electrical Engineering
327793510,Electronics and Biomedical Engineering,3277,Electronics and Communication Engineering
314893310,Electronics and Communication (Advanced Communication Technology),3148,Electronics and Communication Engineering
632593310,Electronics and Communication (Advanced Communication Technology),6325,Electronics and Communication Engineering
303537050F,Electronics and Communication Engineering,3035,Electronics and Communication Engineering
410437010,Electronics and Communication Engineering,4104,Electronics and Communication Engineering
412337010,Electronics and Communication Engineering,4123,Electronics and Communication Engineering
415137010,Electronics and Communication Engineering,4151,Electronics and Communication Engineering
416337010,Electronics and Communication Engineering,4163,Electronics and Communication Engineering
417737010,Electronics and Communication Engineering,4177,Electronics and Communication Engineering
419037010,Electronics and Communication Engineering,4190,Electronics and Communication Engineering
419337010,Electronics and Communication Engineering,4193,Electronics and Communication Engineering
419737010,Electronics and Communication Engineering,4197,Electronics and Communication Engineering
253392810,Electronics and Communication(Advanced Communication Technology),2533,Electronics and Communication Engineering
413992810,Electronics and Communication(Advanced Communication Technology),4139,Electronics and Communication Engineering
632092810,Electronics and Communication(Advanced Communication Technology),6320,Electronics and Communication Engineering
679492810,Electronics and Communication(Advanced Communication Technology),6794,Electronics and Communication Engineering
211284410,Electronics and Computer Engineering,2112,Electronics and Computer Engineering
211384410,Electronics and Computer Engineering,2113,Electronics and Computer Engineering
213384410,Electronics and Computer Engineering,2133,Electronics and Computer Engineering
213484410,Electronics and Computer Engineering,2134,Electronics and Computer Engineering
253384410,Electronics and Computer Engineering,2533,Electronics and Computer Engineering
314384410,Electronics and Computer Engineering,3143,Electronics and Computer Engineering
346284410,Electronics and Computer Engineering,3462,Electronics and Computer Engineering
413984410,Electronics and Computer Engineering,4139,Electronics and Computer Engineering
510384410,Electronics and Computer Engineering,5103,Electronics and Computer Engineering
510684410,Electronics and Computer Engineering,5106,Electronics and Computer Engineering
512484410,Electronics and Computer Engineering,5124,Electronics and Computer Engineering
512584410,Electronics and Computer Engineering,5125,Electronics and Computer Engineering
513984410,Electronics and Computer Engineering,5139,Electronics and Computer Engineering
516084410,Electronics and Computer Engineering,5160,Electronics and Computer Engineering
516284410,Electronics and Computer Engineering,5162,Electronics and Computer Engineering
517084410,Electronics and Computer Engineering,5170,Electronics and Computer Engineering
517784410,Electronics and Computer Engineering,5177,Electronics and Computer Engineering
517984410,Electronics and Computer Engineering,5179,Electronics and Computer Engineering
530384410,Electronics and Computer Engineering,5303,Electronics and Computer Engineering
540184410,Electronics and Computer Engineering,5401,Electronics and Computer Engineering
543384410,Electronics and Computer Engineering,5433,Electronics and Computer Engineering
613984410,Electronics and Computer Engineering,6139,Electronics and Computer Engineering
614984410,Electronics and Computer Engineering,6149,Electronics and Computer Engineering
621784410,Electronics and Computer Engineering,6217,Electronics and Computer Engineering
626584410,Electronics and Computer Engineering,6265,Electronics and Computer Engineering
627184410,Electronics and Computer Engineering,6271,Electronics and Computer Engineering
629884410,Electronics and Computer Engineering,6298,Electronics and Computer Engineering
631584410,Electronics and Computer Engineering,6315,Electronics and Computer Engineering
631784410,Electronics and Computer Engineering,6317,Electronics and Computer Engineering
631884410,Electronics and Computer Engineering,6318,Electronics and Computer Engineering
646884410,Electronics and Computer Engineering,6468,Electronics and Computer Engineering
662884410,Electronics and Computer Engineering,6628,Electronics and Computer Engineering
690184410,Electronics and Computer Engineering,6901,Electronics and Computer Engineering
693884450F,Electronics and Computer Engineering,6938,Electronics and Computer Engineering
699184410,Electronics and Computer Engineering,6991,Electronics and Computer Engineering
228290010,Electronics and Computer Science,2282,Electronics and Computer Engineering
313990010,Electronics and Computer Science,3139,Electronics and Computer Engineering
314890010,Electronics and Computer Science,3148,Electronics and Computer Engineering
317690010,Electronics and Computer Science,3176,Electronics and Computer Engineering
318490010,Electronics and Computer Science,3184,Electronics and Computer Engineering
318590010,Electronics and Computer Science,3185,Electronics and Computer Engineering
318890010,Electronics and Computer Science,3188,Electronics and Computer Engineering
320190010,Electronics and Computer Science,3201,Electronics and Computer Engineering
320290010,Electronics and Computer Science,3202,Electronics and Computer Engineering
320390010,Electronics and Computer Science,3203,Electronics and Computer Engineering
320490010,Electronics and Computer Science,3204,Electronics and Computer Engineering
320690010,Electronics and Computer Science,3206,Electronics and Computer Engineering
320790010,Electronics and Computer Science,3207,Electronics and Computer Engineering
321190010,Electronics and Computer Science,3211,Electronics and Computer Engineering
321890010,Electronics and Computer Science,3218,Electronics and Computer Engineering
322390010,Electronics and Computer Science,3223,Electronics and Computer Engineering
342390010,Electronics and Computer Science,3423,Electronics and Computer Engineering
343690010,Electronics and Computer Science,3436,Electronics and Computer Engineering
343990010,Electronics and Computer Science,3439,Electronics and Computer Engineering
626990010,Electronics and Computer Science,6269,Electronics and Computer Engineering
664490010,Electronics and Computer Science,6644,Electronics and Computer Engineering
687890010,Electronics and Computer Science,6878,Electronics and Computer Engineering
100237210,Electronics and Telecommunication Engg,1002,Electronics and Communication Engineering
101237210,Electronics and Telecommunication Engg,1012,Electronics and Communication Engineering
110137210,Electronics and Telecommunication Engg,1101,Electronics and Communication Engineering
110537210,Electronics and Telecommunication Engg,1105,Electronics and Communication Engineering
110737210,Electronics and Telecommunication Engg,1107,Electronics and Communication Engineering
111437210,Electronics and Telecommunication Engg,1114,Electronics and Communication Engineering
111937210,Electronics and Telecommunication Engg,1119,Electronics and Communication Engineering
112037210,Electronics and Telecommunication Engg,1120,Electronics and Communication Engineering
112137210,Electronics and Telecommunication Engg,1121,Electronics and Communication Engineering
112337210,Electronics and Telecommunication Engg,1123,Electronics and Communication Engineering
112637210,Electronics and Telecommunication Engg,1126,Electronics and Communication Engineering
112737210,Electronics and Telecommunication Engg,1127,Electronics and Communication Engineering
112837210,Electronics and Telecommunication Engg,1128,Electronics and Communication Engineering
113037210,Electronics and Telecommunication Engg,1130,Electronics and Communication Engineering
126537210,Electronics and Telecommunication Engg,1265,Electronics and Communication Engineering
126837210,Electronics and Telecommunication Engg,1268,Electronics and Communication Engineering
200837210,Electronics and Telecommunication Engg,2008,Electronics and Communication Engineering
202037210,Electronics and Telecommunication Engg,2020,Electronics and Communication Engineering
211337210,Electronics and Telecommunication Engg,2113,Electronics and Communication Engineering
211437210,Electronics and Telecommunication Engg,2114,Electronics and Communication Engineering
211637210,Electronics and Telecommunication Engg,2116,Electronics and Communication Engineering
212737210,Electronics and Telecommunication Engg,2127,Electronics and Communication Engineering
212937210,Electronics and Telecommunication Engg,2129,Electronics and Communication Engineering
213037210,Electronics and Telecommunication Engg,2130,Electronics and Communication Engineering
213137210,Electronics and Telecommunication Engg,2131,Electronics and Communication Engineering
213637210,Electronics and Telecommunication Engg,2136,Electronics and Communication Engineering
214637210,Electronics and Telecommunication Engg,2146,Electronics and Communication Engineering
225037210,Electronics and Telecommunication Engg,2250,Electronics and Communication Engineering
225437210,Electronics and Telecommunication Engg,2254,Electronics and Communication Engineering
250837210,Electronics and Telecommunication Engg,2508,Electronics and Communication Engineering
252237210,Electronics and Telecommunication Engg,2522,Electronics and Communication Engineering
263737210,Electronics and Telecommunication Engg,2637,Electronics and Communication Engineering
301237210,Electronics and Telecommunication Engg,3012,Electronics and Communication Engineering
303337210,Electronics and Telecommunication Engg,3033,Electronics and Communication Engineering
303337213K,Electronics and Telecommunication Engg,3033,Electronics and Communication Engineering
303337290L,Electronics and Telecommunication Engg,3033,Electronics and Communication Engineering
303337293LK,Electronics and Telecommunication Engg,3033,Electronics and Communication Engineering
313537210,Electronics and Telecommunication Engg,3135,Electronics and Communication Engineering
313937210,Electronics and Telecommunication Engg,3139,Electronics and Communication Engineering
314637210,Electronics and Telecommunication Engg,3146,Electronics and Communication Engineering
314837210,Electronics and Telecommunication Engg,3148,Electronics and Communication Engineering
317537210,Electronics and Telecommunication Engg,3175,Electronics and Communication Engineering
317637210,Electronics and Telecommunication Engg,3176,Electronics and Communication Engineering
318237210,Electronics and Telecommunication Engg,3182,Electronics and Communication Engineering
318337210,Electronics and Telecommunication Engg,3183,Electronics and Communication Engineering
318537210,Electronics and Telecommunication Engg,3185,Electronics and Communication Engineering
318737210,Electronics and Telecommunication Engg,3187,Electronics and Communication Engineering
318937210,Electronics and Telecommunication Engg,3189,Electronics and Communication Engineering
319037210,Electronics and Telecommunication Engg,3190,Electronics and Communication Engineering
319337210,Electronics and Telecommunication Engg,3193,Electronics and Communication Engineering
319437210,Electronics and Telecommunication Engg,3194,Electronics and Communication Engineering
319637210,Electronics and Telecommunication Engg,3196,Electronics and Communication Engineering
319737210,Electronics and Telecommunication Engg,3197,Electronics and Communication Engineering
319937210,Electronics and Telecommunication Engg,3199,Electronics and Communication Engineering
320037210,Electronics and Telecommunication Engg,3200,Electronics and Communication Engineering
320337210,Electronics and Telecommunication Engg,3203,Electronics and Communication Engineering
320437210,Electronics and Telecommunication Engg,3204,Electronics and Communication Engineering
320737210,Electronics and Telecommunication Engg,3207,Electronics and Communication Engineering
320837210,Electronics and Telecommunication Engg,3208,Electronics and Communication Engineering
320937210,Electronics and Telecommunication Engg,3209,Electronics and Communication Engineering
321037210,Electronics and Telecommunication Engg,3210,Electronics and Communication Engineering
321137210,Electronics and Telecommunication Engg,3211,Electronics and Communication Engineering
321437210,Electronics and Telecommunication Engg,3214,Electronics and Communication Engineering
321537210,Electronics and Telecommunication Engg,3215,Electronics and Communication Engineering
321637210,Electronics and Telecommunication Engg,3216,Electronics and Communication Engineering
321737210,Electronics and Telecommunication Engg,3217,Electronics and Communication Engineering
321937210,Electronics and Telecommunication Engg,3219,Electronics and Communication Engineering
322037210,Electronics and Telecommunication Engg,3220,Electronics and Communication Engineering
322137210,Electronics and Telecommunication Engg,3221,Electronics and Communication Engineering
325737210,Electronics and Telecommunication Engg,3257,Electronics and Communication Engineering
342337210,Electronics and Telecommunication Engg,3423,Electronics and Communication Engineering
344037210,Electronics and Telecommunication Engg,3440,Electronics and Communication Engineering
344537210,Electronics and Telecommunication Engg,3445,Electronics and Communication Engineering
346537210,Electronics and Telecommunication Engg,3465,Electronics and Communication Engineering
346737210,Electronics and Telecommunication Engg,3467,Electronics and Communication Engineering
400437210,Electronics and Telecommunication Engg,4004,Electronics and Communication Engineering
402537210,Electronics and Telecommunication Engg,4025,Electronics and Communication Engineering
411637210,Electronics and Telecommunication Engg,4116,Electronics and Communication Engineering
411837210,Electronics and Telecommunication Engg,4118,Electronics and Communication Engineering
412337210,Electronics and Telecommunication Engg,4123,Electronics and Communication Engineering
413337210,Electronics and Telecommunication Engg,4133,Electronics and Communication Engineering
413437210,Electronics and Telecommunication Engg,4134,Electronics and Communication Engineering
413537210,Electronics and Telecommunication Engg,4135,Electronics and Communication Engineering
413637210,Electronics and Telecommunication Engg,4136,Electronics and Communication Engineering
413737210,Electronics and Telecommunication Engg,4137,Electronics and Communication Engineering
413837210,Electronics and Telecommunication Engg,4138,Electronics and Communication Engineering
414237210,Electronics and Telecommunication Engg,4142,Electronics and Communication Engineering
414337210,Electronics and Telecommunication Engg,4143,Electronics and Communication Engineering
414537210,Electronics and Telecommunication Engg,4145,Electronics and Communication Engineering
414737210,Electronics and Telecommunication Engg,4147,Electronics and Communication Engineering
416737210,Electronics and Telecommunication Engg,4167,Electronics and Communication Engineering
417237210,Electronics and Telecommunication Engg,4172,Electronics and Communication Engineering
417437210,Electronics and Telecommunication Engg,4174,Electronics and Communication Engineering
417537210,Electronics and Telecommunication Engg,4175,Electronics and Communication Engineering
418137210,Electronics and Telecommunication Engg,4181,Electronics and Communication Engineering
418837210,Electronics and Telecommunication Engg,4188,Electronics and Communication Engineering
419637210,Electronics and Telecommunication Engg,4196,Electronics and Communication Engineering
430437250F,Electronics and Telecommunication Engg,4304,Electronics and Communication Engineering
461337210,Electronics and Telecommunication Engg,4613,Electronics and Communication Engineering
500437210,Electronics and Telecommunication Engg,5004,Electronics and Communication Engineering
510337210,Electronics and Telecommunication Engg,5103,Electronics and Communication Engineering
510437210,Electronics and Telecommunication Engg,5104,Electronics and Communication Engineering
510837210,Electronics and Telecommunication Engg,5108,Electronics and Communication Engineering
510937210,Electronics and Telecommunication Engg,5109,Electronics and Communication Engineering
512137210,Electronics and Telecommunication Engg,5121,Electronics and Communication Engineering
513937210,Electronics and Telecommunication Engg,5139,Electronics and Communication Engineering
515137210,Electronics and Telecommunication Engg,5151,Electronics and Communication Engineering
515237210,Electronics and Telecommunication Engg,5152,Electronics and Communication Engineering
516137210,Electronics and Telecommunication Engg,5161,Electronics and Communication Engineering
516237210,Electronics and Telecommunication Engg,5162,Electronics and Communication Engineering
516437210,Electronics and Telecommunication Engg,5164,Electronics and Communication Engineering
516837210,Electronics and Telecommunication Engg,5168,Electronics and Communication Engineering
516937210,Electronics and Telecommunication Engg,5169,Electronics and Communication Engineering
517037210,Electronics and Telecommunication Engg,5170,Electronics and Communication Engineering
517137210,Electronics and Telecommunication Engg,5171,Electronics and Communication Engineering
517237210,Electronics and Telecommunication Engg,5172,Electronics and Communication Engineering
517337210,Electronics and Telecommunication Engg,5173,Electronics and Communication Engineering
517737210,Electronics and Telecommunication Engg,5177,Electronics and Communication Engineering
518137210,Electronics and Telecommunication Engg,5181,Electronics and Communication Engineering
518237210,Electronics and Telecommunication Engg,5182,Electronics and Communication Engineering
518437210,Electronics and Telecommunication Engg,5184,Electronics and Communication Engineering
526337210,Electronics and Telecommunication Engg,5263,Electronics and Communication Engineering
533037210,Electronics and Telecommunication Engg,5330,Electronics and Communication Engineering
533137210,Electronics and Telecommunication Engg,5331,Electronics and Communication Engineering
538037210,Electronics and Telecommunication Engg,5380,Electronics and Communication Engineering
538237210,Electronics and Telecommunication Engg,5382,Electronics and Communication Engineering
540837210,Electronics and Telecommunication Engg,5408,Electronics and Communication Engineering
540937210,Electronics and Telecommunication Engg,5409,Electronics and Communication Engineering
541137210,Electronics and Telecommunication Engg,5411,Electronics and Communication Engineering
550937210,Electronics and Telecommunication Engg,5509,Electronics and Communication Engineering
551337210,Electronics and Telecommunication Engg,5513,Electronics and Communication Engineering
600437210,Electronics and Telecommunication Engg,6004,Electronics and Communication Engineering
600537210,Electronics and Telecommunication Engg,6005,Electronics and Communication Engineering
602837210,Electronics and Telecommunication Engg,6028,Electronics and Communication Engineering
603637210,Electronics and Telecommunication Engg,6036,Electronics and Communication Engineering
612237210,Electronics and Telecommunication Engg,6122,Electronics and Communication Engineering
613837210,Electronics and Telecommunication Engg,6138,Electronics and Communication Engineering
613937210,Electronics and Telecommunication Engg,6139,Electronics and Communication Engineering
614137210,Electronics and Telecommunication Engg,6141,Electronics and Communication Engineering
614437210,Electronics and Telecommunication Engg,6144,Electronics and Communication Engineering
614537210,Electronics and Telecommunication Engg,6145,Electronics and Communication Engineering
614637210,Electronics and Telecommunication Engg,6146,Electronics and Communication Engineering
614937210,Electronics and Telecommunication Engg,6149,Electronics and Communication Engineering
615537210,Electronics and Telecommunication Engg,6155,Electronics and Communication Engineering
615637210,Electronics and Telecommunication Engg,6156,Electronics and Communication Engineering
617537210,Electronics and Telecommunication Engg,6175,Electronics and Communication Engineering
617737210,Electronics and Telecommunication Engg,6177,Electronics and Communication Engineering
617837210,Electronics and Telecommunication Engg,6178,Electronics and Communication Engineering
617937210,Electronics and Telecommunication Engg,6179,Electronics and Communication Engineering
618237210,Electronics and Telecommunication Engg,6182,Electronics and Communication Engineering
618337210,Electronics and Telecommunication Engg,6183,Electronics and Communication Engineering
618437210,Electronics and Telecommunication Engg,6184,Electronics and Communication Engineering
618537210,Electronics and Telecommunication Engg,6185,Electronics and Communication Engineering
618737210,Electronics and Telecommunication Engg,6187,Electronics and Communication Engineering
620637210,Electronics and Telecommunication Engg,6206,Electronics and Communication Engineering
620737210,Electronics and Telecommunication Engg,6207,Electronics and Communication Engineering
621437210,Electronics and Telecommunication Engg,6214,Electronics and Communication Engineering
621737210,Electronics and Telecommunication Engg,6217,Electronics and Communication Engineering
621937210,Electronics and Telecommunication Engg,6219,Electronics and Communication Engineering
622037210,Electronics and Telecommunication Engg,6220,Electronics and Communication Engineering
622237210,Electronics and Telecommunication Engg,6222,Electronics and Communication Engineering
622337210,Electronics and Telecommunication Engg,6223,Electronics and Communication Engineering
625037210,Electronics and Telecommunication Engg,6250,Electronics and Communication Engineering
626537210,Electronics and Telecommunication Engg,6265,Electronics and Communication Engineering
626737210,Electronics and Telecommunication Engg,6267,Electronics and Communication Engineering
626837210,Electronics and Telecommunication Engg,6268,Electronics and Communication Engineering
626937210,Electronics and Telecommunication Engg,6269,Electronics and Communication Engineering
627037210,Electronics and Telecommunication Engg,6270,Electronics and Communication Engineering
627137210,Electronics and Telecommunication Engg,6271,Electronics and Communication Engineering
627237210,Electronics and Telecommunication Engg,6272,Electronics and Communication Engineering
627337210,Electronics and Telecommunication Engg,6273,Electronics and Communication Engineering
627437210,Electronics and Telecommunication Engg,6274,Electronics and Communication Engineering
627537210,Electronics and Telecommunication Engg,6275,Electronics and Communication Engineering
627637250F,Electronics and Telecommunication Engg,6276,Electronics and Communication Engineering
627737210,Electronics and Telecommunication Engg,6277,Electronics and Communication Engineering
627837210,Electronics and Telecommunication Engg,6278,Electronics and Communication Engineering
628137210,Electronics and Telecommunication Engg,6281,Electronics and Communication Engineering
628237210,Electronics and Telecommunication Engg,6282,Electronics and Communication Engineering
628437210,Electronics and Telecommunication Engg,6284,Electronics and Communication Engineering
628537250F,Electronics and Telecommunication Engg,6285,Electronics and Communication Engineering
628837210,Electronics and Telecommunication Engg,6288,Electronics and Communication Engineering
629337210,Electronics and Telecommunication Engg,6293,Electronics and Communication Engineering
629837210,Electronics and Telecommunication Engg,6298,Electronics and Communication Engineering
630337210,Electronics and Telecommunication Engg,6303,Electronics and Communication Engineering
630437210,Electronics and Telecommunication Engg,6304,Electronics and Communication Engineering
630537210,Electronics and Telecommunication Engg,6305,Electronics and Communication Engineering
630737210,Electronics and Telecommunication Engg,6307,Electronics and Communication Engineering
630837210,Electronics and Telecommunication Engg,6308,Electronics and Communication Engineering
631037210,Electronics and Telecommunication Engg,6310,Electronics and Communication Engineering
631137210,Electronics and Telecommunication Engg,6311,Electronics and Communication Engineering
631337210,Electronics and Telecommunication Engg,6313,Electronics and Communication Engineering
631937210,Electronics and Telecommunication Engg,6319,Electronics and Communication Engineering
632037210,Electronics and Telecommunication Engg,6320,Electronics and Communication Engineering
632137210,Electronics and Telecommunication Engg,6321,Electronics and Communication Engineering
632237210,Electronics and Telecommunication Engg,6322,Electronics and Communication Engineering
632437210,Electronics and Telecommunication Engg,6324,Electronics and Communication Engineering
632537210,Electronics and Telecommunication Engg,6325,Electronics and Communication Engineering
632637210,Electronics and Telecommunication Engg,6326,Electronics and Communication Engineering
646837210,Electronics and Telecommunication Engg,6468,Electronics and Communication Engineering
654537210,Electronics and Telecommunication Engg,6545,Electronics and Communication Engineering
660937210,Electronics and Telecommunication Engg,6609,Electronics and Communication Engineering
662237210,Electronics and Telecommunication Engg,6622,Electronics and Communication Engineering
663237210,Electronics and Telecommunication Engg,6632,Electronics and Communication Engineering
663437210,Electronics and Telecommunication Engg,6634,Electronics and Communication Engineering
663537210,Electronics and Telecommunication Engg,6635,Electronics and Communication Engineering
664037210,Electronics and Telecommunication Engg,6640,Electronics and Communication Engineering
664337210,Electronics and Telecommunication Engg,6643,Electronics and Communication Engineering
664437210,Electronics and Telecommunication Engg,6644,Electronics and Communication Engineering
664937210,Electronics and Telecommunication Engg,6649,Electronics and Communication Engineering
671437210,Electronics and Telecommunication Engg,6714,Electronics and Communication Engineering
673237210,Electronics and Telecommunication Engg,6732,Electronics and Communication Engineering
675437210,Electronics and Telecommunication Engg,6754,Electronics and Communication Engineering
675537210,Electronics and Telecommunication Engg,6755,Electronics and Communication Engineering
675637210,Electronics and Telecommunication Engg,6756,Electronics and Communication Engineering
675737210,Electronics and Telecommunication Engg,6757,Electronics and Communication Engineering
675837210,Electronics and Telecommunication Engg,6758,Electronics and Communication Engineering
676237210,Electronics and Telecommunication Engg,6762,Electronics and Communication Engineering
676637210,Electronics and Telecommunication Engg,6766,Electronics and Communication Engineering
676937210,Electronics and Telecommunication Engg,6769,Electronics and Communication Engineering
677237210,Electronics and Telecommunication Engg,6772,Electronics and Communication Engineering
678137210,Electronics and Telecommunication Engg,6781,Electronics and Communication Engineering
678237210,Electronics and Telecommunication Engg,6782,Electronics and Communication Engineering
679437210,Electronics and Telecommunication Engg,6794,Electronics and Communication Engineering
679637210,Electronics and Telecommunication Engg,6796,Electronics and Communication Engineering
679737210,Electronics and Telecommunication Engg,6797,Electronics and Communication Engineering
680337210,Electronics and Telecommunication Engg,6803,Electronics and Communication Engineering
680837210,Electronics and Telecommunication Engg,6808,Electronics and Communication Engineering
681137210,Electronics and Telecommunication Engg,6811,Electronics and Communication Engineering
682237210,Electronics and Telecommunication Engg,6822,Electronics and Communication Engineering
690137210,Electronics and Telecommunication Engg,6901,Electronics and Communication Engineering
693837250F,Electronics and Telecommunication Engg,6938,Electronics and Communication Engineering
1600637210,Electronics and Telecommunication Engg,16006,Electronics and Communication Engineering
301237610,Electronics Engineering,3012,Electronics and Communication Engineering
319037610,Electronics Engineering,3190,Electronics and Communication Engineering
411637610,Electronics Engineering,4116,Electronics and Communication Engineering
416737610,Electronics Engineering,4167,Electronics and Communication Engineering
510337610,Electronics Engineering,5103,Electronics and Communication Engineering
600737610,Electronics Engineering,6007,Electronics and Communication Engineering
213437810,Electronics Engineering ( VLSI Design and Technology),2134,Electronics and Communication Engineering
253337810,Electronics Engineering ( VLSI Design and Technology),2533,Electronics and Communication Engineering
303337810,Electronics Engineering ( VLSI Design and Technology),3033,Electronics and Communication Engineering
303337813K,Electronics Engineering ( VLSI Design and Technology),3033,Electronics and Communication Engineering
314837810,Electronics Engineering ( VLSI Design and Technology),3148,Electronics and Communication Engineering
319437810,Electronics Engineering ( VLSI Design and Technology),3194,Electronics and Communication Engineering
416737810,Electronics Engineering ( VLSI Design and Technology),4167,Electronics and Communication Engineering
516137810,Electronics Engineering ( VLSI Design and Technology),5161,Electronics and Communication Engineering
