Branch_Code,Category,2020,2021,2022,2023,2024,Predicted_2024_RF
211419110,LVJO,,,,133293.0,,133293.0
211419110,TFWS,40060.0,42053.0,61816.0,70764.0,83558.0,78007.46
211424210,DEFOBCS,,,,,115121.0,115121.0
211424210,DEFOPENS,81149.0,41700.0,52712.0,63600.0,76141.0,70676.9
211424210,DEFRSCS,,,,116093.0,,116093.0
211424210,EWS,25017.0,22946.0,25173.0,29781.0,53514.0,44985.52
211424210,GNT1H,33147.0,34701.0,42707.0,47159.0,48838.0,47706.34
211424210,GNT1O,,25589.0,52683.0,,56455.0,53817.82
211424210,GNT2H,34911.0,30237.0,31769.0,50610.0,39162.0,41327.99
211424210,GNT2O,50855.0,44938.0,33259.0,36667.0,,36496.21
211424210,GNT3H,40741.0,32034.0,30912.0,,46745.0,42231.97
211424210,GNT3O,,30885.0,,38522.0,,36536.38
211424210,GOBCH,33335.0,30773.0,42194.0,41090.0,43086.0,42278.3
211424210,GOBCO,40992.0,29171.0,34126.0,35824.0,43136.0,40398.0
211424210,GOPENH,25532.0,26088.0,28113.0,33987.0,37863.0,35976.0
211424210,GOPENO,29431.0,25079.0,30253.0,34227.0,33155.0,33058.34
211424210,GSCH,46825.0,39815.0,40379.0,53486.0,47470.0,48324.53
211424210,GSCO,34032.0,38554.0,35167.0,43639.0,55063.0,50484.1
211424210,GSEBCH,,,,,40663.0,40663.0
211424210,GSEBCO,,,,,47489.0,47489.0
211424210,GSTH,86339.0,,86870.0,63901.0,128683.0,111504.05
211424210,GSTO,76629.0,,119752.0,137711.0,,129448.79
211424210,GVJH,32172.0,36285.0,36899.0,41290.0,40610.0,40433.73
211424210,GVJO,47581.0,44036.0,42197.0,,,42999.51
211424210,LNT1H,42028.0,,,,,42028.0
211424210,LNT2H,27331.0,61393.0,39850.0,,57847.0,54135.88
211424210,LNT3H,62243.0,,,,,62243.0
211424210,LOBCH,32974.0,25712.0,35071.0,34080.0,34082.0,33983.33
211424210,LOBCO,41584.0,31925.0,35497.0,41406.0,41493.0,40860.17
211424210,LOPENH,25864.0,23021.0,23093.0,27508.0,29939.0,28713.67
211424210,LOPENO,31064.0,23727.0,33002.0,30571.0,35623.0,33938.61
211424210,LSCH,33716.0,39013.0,26507.0,35687.0,59094.0,50559.54
211424210,LSCO,53108.0,44971.0,34484.0,50047.0,,46267.82
211424210,LSEBCH,,,,,31997.0,31997.0
211424210,LSEBCO,,,,,39567.0,39567.0
211424210,LSTH,,,,132307.0,122544.0,125082.38
211424210,LSTO,,,,64783.0,,64783.0
211424210,LVJH,,,,,36424.0,36424.0
211424210,ORPHAN,,,,110627.0,,110627.0
211424210,PWDOPENH,,,110864.0,132081.0,110543.0,116805.07
211424210,TFWS,12506.0,10937.0,14246.0,17961.0,23120.0,20965.41
211437210,DEFOPENS,,,,99856.0,138374.0,128359.32
211437210,DEFSCS,,,,,167083.0,167083.0
211437210,EWS,69474.0,47491.0,46386.0,49984.0,98839.0,81926.58
211437210,GNT1H,,80077.0,87783.0,,110775.0,102572.42
211437210,GNT1O,,76952.0,61957.0,,,65855.7
211437210,GNT2H,,89882.0,76584.0,76905.0,83508.0,81570.66
211437210,GNT2O,,77961.0,71740.0,61513.0,82799.0,77341.95
211437210,GNT3H,,59394.0,79606.0,71447.0,87656.0,83526.52
211437210,GNT3O,,71534.0,69063.0,,71999.0,71124.31
211437210,GOBCH,86086.0,70255.0,80100.0,72578.0,83243.0,80096.98
211437210,GOBCO,,66971.0,60273.0,64858.0,71140.0,68997.27
211437210,GOPENH,83222.0,57563.0,59326.0,63365.0,70959.0,67978.27
211437210,GOPENO,82885.0,56677.0,56743.0,56977.0,67310.0,63774.4
211437210,GSCH,,84812.0,80542.0,79427.0,92445.0,88747.83
211437210,GSCO,,85999.0,89785.0,84522.0,94257.0,91802.26
211437210,GSEBCH,,,,,73699.0,73699.0
211437210,GSEBCO,,,,,82573.0,82573.0
211437210,GVJH,84750.0,61384.0,65810.0,67359.0,81038.0,76159.21
211437210,GVJO,,62497.0,92012.0,61059.0,76362.0,74090.84
211437210,LNT1H,,69752.0,54744.0,71607.0,120252.0,104964.54
211437210,LNT1O,,,,70978.0,,70978.0
211437210,LNT2H,,96837.0,57691.0,99457.0,,87213.86
211437210,LOBCH,82994.0,58008.0,65020.0,70404.0,76896.0,74063.92
211437210,LOBCO,,73700.0,62223.0,64153.0,64976.0,64602.23
211437210,LOPENH,71856.0,50943.0,57197.0,61777.0,65945.0,63990.6
211437210,LOPENO,87062.0,55007.0,56516.0,53151.0,63896.0,60515.37
211437210,LSCH,86610.0,78199.0,78970.0,89744.0,103933.0,98123.66
211437210,LSCO,58760.0,80435.0,79401.0,81824.0,64203.0,69996.75
211437210,LSEBCH,,,,,72965.0,72965.0
211437210,LVJH,,59947.0,65261.0,66972.0,,66124.56
211437210,TFWS,40867.0,28044.0,40114.0,42441.0,53433.0,49244.89
211461210,EWS,87640.0,68413.0,71213.0,82967.0,173536.0,141628.68
211461210,GNT1H,78595.0,82939.0,99463.0,129764.0,155178.0,143479.67
211461210,GNT1O,,85524.0,118997.0,,,110294.02
211461210,GNT2H,,86968.0,99442.0,122543.0,105127.0,108560.57
211461210,GNT2O,,,104107.0,,161794.0,146795.38
211461210,GNT3H,,79625.0,95196.0,,,91147.54
211461210,GNT3O,,99805.0,106139.0,116807.0,135357.0,129230.74
211461210,GOBCH,83592.0,94340.0,110164.0,125891.0,124292.0,123103.75
211461210,GOBCO,,100733.0,105208.0,128903.0,119147.0,120317.59
211461210,GOPENH,69528.0,73442.0,83036.0,92130.0,96234.0,93828.3
211461210,GOPENO,83529.0,80628.0,96528.0,107912.0,114782.0,111103.64
211461210,GSCH,84792.0,90817.0,102489.0,115890.0,144204.0,133137.71
211461210,GSCO,,93013.0,117050.0,134951.0,141947.0,138665.09
211461210,GSEBCH,,,,,113045.0,113045.0
211461210,GSEBCO,,,,,120233.0,120233.0
211461210,GVJH,71347.0,74546.0,88035.0,94892.0,117412.0,108868.29
211461210,GVJO,87440.0,78867.0,96891.0,103749.0,,100498.5
211461210,LNT2H,,,,106689.0,,106689.0
211461210,LNT3H,,,,121249.0,170877.0,157973.72
211461210,LOBCH,,,96813.0,138361.0,139082.0,136759.46
211461210,LOBCO,,100708.0,113593.0,128818.0,107968.0,112948.75
211461210,LOPENH,73748.0,99895.0,91182.0,97980.0,113454.0,107755.28
211461210,LOPENO,,91073.0,115768.0,98904.0,85173.0,90335.47
211461210,LSCH,,,121353.0,114093.0,132004.0,126277.26
211461210,LSCO,,,108563.0,129912.0,146695.0,139921.33
211461210,LSEBCH,,,,,144441.0,144441.0
211461210,LSEBCO,,,,,149757.0,149757.0
211461210,LVJH,,,101825.0,137658.0,126323.0,128385.25
211461210,LVJO,,,,,179454.0,179454.0
211461210,TFWS,40764.0,,61188.0,64205.0,75868.0,72274.54
211491110,DEFOPENS,,82320.0,77059.0,43515.0,120631.0,100615.44
211491110,DEFROBCS,,,,87487.0,,87487.0
211491110,EWS,37100.0,29711.0,34662.0,41121.0,58415.0,51854.71
211491110,GNT1H,54209.0,41181.0,43632.0,,73386.0,64585.77
211491110,GNT1O,,,,85827.0,,85827.0
211491110,GNT2H,41129.0,50061.0,54881.0,,,52795.6
211491110,GNT2O,,49899.0,,52240.0,,51631.34
211491110,GNT3H,49479.0,34879.0,59144.0,51300.0,58601.0,56339.32
211491110,GOBCH,45337.0,43567.0,45349.0,52052.0,54811.0,53234.03
211491110,GOBCO,68325.0,33499.0,36492.0,48955.0,46673.0,46267.35
211491110,GOPENH,40507.0,33879.0,40654.0,43570.0,42957.0,42767.48
211491110,GOPENO,41998.0,32484.0,34999.0,46597.0,44164.0,43897.1
211491110,GSCH,56856.0,50404.0,51092.0,65199.0,63444.0,62757.31
211491110,GSCO,70232.0,49477.0,56196.0,68521.0,51080.0,55766.31
211491110,GSEBCH,,,,,51451.0,51451.0
211491110,GSEBCO,,,,,48078.0,48078.0
211491110,GSTH,,,76921.0,,165857.0,142733.64
211491110,GSTO,,,119760.0,,,119760.0
211491110,GVJH,,37309.0,49592.0,48171.0,,48039.99
211491110,GVJO,,,,,68788.0,68788.0
211491110,LNT2O,,,,,109470.0,109470.0
211491110,LOBCH,38385.0,41506.0,44607.0,52750.0,45629.0,47255.25
211491110,LOBCO,59443.0,37174.0,48601.0,57776.0,25818.0,35629.43
211491110,LOPENH,36910.0,34099.0,40390.0,41240.0,45016.0,43529.84
211491110,LOPENO,39553.0,36933.0,37540.0,43624.0,24845.0,30670.16
211491110,LSCH,52420.0,61377.0,41381.0,56246.0,66364.0,61985.95
211491110,LSCO,55512.0,54640.0,,,,54866.72
211491110,LSEBCH,,,,,50990.0,50990.0
211491110,LVJH,39894.0,,,,,39894.0
211491110,TFWS,23737.0,16863.0,21991.0,20430.0,29482.0,26442.25
211619110,EWS,65109.0,86700.0,118365.0,93064.0,,98184.74
211619110,GNT3H,,,,,145597.0,145597.0
211619110,GOBCO,,,,,150112.0,150112.0
211619110,GOPENH,87666.0,82057.0,119417.0,139486.0,145498.0,140900.51
211619110,GOPENO,45114.0,,107446.0,142960.0,166018.0,156845.2
211619110,GSCH,,,,,174364.0,174364.0
211619110,GSCO,,,,,173708.0,173708.0
211619110,GSEBCH,,,,,177624.0,177624.0
211619110,GVJH,,,,,164937.0,164937.0
211619110,LOBCH,,,,,145141.0,145141.0
211619110,LOPENH,66045.0,93175.0,103152.0,139334.0,97485.0,108257.74
211619110,LOPENO,,87996.0,,108215.0,108910.0,107662.75
211619110,LSCH,,,,,161855.0,161855.0
211619110,LSCO,,,,,173055.0,173055.0
211619110,TFWS,57585.0,,,,,57585.0
211624210,DEFOPENS,,,,92818.0,,92818.0
211624210,EWS,63653.0,69505.0,70433.0,80728.0,101404.0,93429.05
211624210,GNT1H,,,91144.0,92491.0,,92140.78
211624210,GNT1O,,,86628.0,,,86628.0
211624210,GNT2H,84486.0,87517.0,84169.0,,,85155.77
211624210,GNT2O,,94249.0,104198.0,118114.0,,112885.11
211624210,GNT3H,,66990.0,82978.0,,,78821.12
211624210,GOBCH,78622.0,89477.0,98078.0,95558.0,104784.0,101701.94
211624210,GOBCO,,94328.0,77807.0,90626.0,112224.0,105063.25
211624210,GOPENH,73996.0,60894.0,73669.0,82268.0,92600.0,88057.71
211624210,GOPENO,88399.0,66984.0,53359.0,85417.0,95387.0,89384.48
211624210,GSCH,,84286.0,96053.0,95421.0,129301.0,119520.04
211624210,GSCO,,67937.0,80891.0,87271.0,111479.0,104012.08
211624210,GSEBCH,,,,,105734.0,105734.0
211624210,GSEBCO,,,,,107388.0,107388.0
211624210,GSTH,,,,,168189.0,168189.0
211624210,GVJH,,63040.0,84614.0,88054.0,99026.0,95603.32
211624210,LNT1H,,,,,130928.0,130928.0
211624210,LNT2H,,,,,142958.0,142958.0
211624210,LNT3O,,,,97752.0,151914.0,137831.88
211624210,LOBCH,81511.0,75631.0,97010.0,69917.0,85611.0,82285.83
211624210,LOBCO,78992.0,75288.0,90147.0,,112832.0,105213.22
211624210,LOPENH,59340.0,64508.0,77433.0,80053.0,81824.0,80727.56
211624210,LOPENO,76417.0,57132.0,59578.0,80252.0,91811.0,85971.36
211624210,LSCH,83369.0,68027.0,101959.0,84617.0,117245.0,107033.62
211624210,LSCO,,98978.0,89569.0,,,92015.34
211624210,LSEBCH,,,,,84034.0,84034.0
211624210,LSEBCO,,,,,130736.0,130736.0
211624210,LSTH,,,120160.0,,,120160.0
211624210,LVJH,79491.0,,,,,79491.0
211624210,TFWS,50176.0,,63724.0,60996.0,94644.0,85077.04
211626310,EWS,,,,113567.0,142719.0,135139.48
211626310,GNT1H,,,,,150921.0,150921.0
211626310,GNT1O,,,,112801.0,,112801.0
211626310,GNT2H,,,,,123751.0,123751.0
211626310,GOBCH,,,,120853.0,107084.0,110663.94
211626310,GOBCO,,,,91410.0,110356.0,105430.04
211626310,GOPENH,,,,104701.0,100968.0,101938.58
211626310,GOPENO,,,,75336.0,60698.0,64503.88
211626310,GSCH,,,,107913.0,,107913.0
211626310,GSCO,,,,,100215.0,100215.0
211626310,GSEBCH,,,,,169921.0,169921.0
211626310,LOBCH,,,,122475.0,137754.0,133781.46
211626310,LOBCO,,,,,166201.0,166201.0
211626310,LOPENH,,,,121783.0,100966.0,106378.42
211626310,LOPENO,,,,103465.0,111871.0,109685.44
211626310,LSCH,,,,143040.0,133937.0,136303.78
211626310,TFWS,,,,91056.0,103151.0,100006.3
211629310,EWS,,99792.0,122089.0,142227.0,175443.0,164400.7
211629310,GNT1O,,,,,174840.0,174840.0
211629310,GNT2O,,,,,168501.0,168501.0
211629310,GOBCH,,,,,161117.0,161117.0
211629310,GOBCO,,,,,178532.0,178532.0
211629310,GOPENH,84630.0,96307.0,119140.0,140110.0,148428.0,143255.92
211629310,GOPENO,,,78538.0,136328.0,154934.0,145718.46
211629310,GSCH,,,,,159369.0,159369.0
211629310,GSEBCH,,,,,151542.0,151542.0
211629310,GVJO,,,,,174678.0,174678.0
211629310,LOBCH,,,,,178964.0,178964.0
211629310,LOPENH,69996.0,,,140902.0,142837.0,138633.8
211629310,LOPENO,,,,,137031.0,137031.0
211629310,LSCO,,,,,174524.0,174524.0
211629310,TFWS,81398.0,,,,,81398.0
211629710,EWS,,97092.0,117520.0,,,112208.72
211629710,GOPENH,,93694.0,116589.0,,,110636.3
211629710,GOPENO,,84697.0,108130.0,,,102037.42
211629710,LOPENH,,81602.0,,,,81602.0
211629710,LOPENO,,,93940.0,,,93940.0
211637210,EWS,,,,108227.0,165604.0,150685.98
211637210,GNT2H,,,,138121.0,136624.0,137013.22
211637210,GOBCH,,,,135456.0,136826.0,136469.8
211637210,GOBCO,,,,121575.0,132134.0,129388.66
211637210,GOPENH,,,,116161.0,119674.0,118760.62
211637210,GOPENO,,,,70207.0,,70207.0
211637210,GSCH,,,,135147.0,147499.0,144287.48
211637210,GSCO,,,,141958.0,,141958.0
211637210,GSEBCH,,,,,174704.0,174704.0
211637210,GVJH,,,,,155014.0,155014.0
211637210,LOBCH,,,,117697.0,125491.0,123464.56
211637210,LOBCO,,,,133789.0,,133789.0
211637210,LOPENH,,,,115971.0,114777.0,115087.44
211637210,LOPENO,,,,69364.0,86389.0,81962.5
211637210,LSCH,,,,137469.0,122757.0,126582.12
211637210,TFWS,,,,126991.0,92896.0,101760.7
211661210,EWS,,38120.0,88344.0,,,75285.76
211661210,GOPENH,85158.0,95871.0,108205.0,,,103475.79
211661210,GOPENO,,,102615.0,,,102615.0
211661210,LOPENH,,,116100.0,,,116100.0
211661210,TFWS,84700.0,,,,,84700.0
211661510,EWS,,,,132243.0,,132243.0
211661510,GOPENH,,,,142154.0,175078.0,166517.76
211661510,GOPENO,,,,,146239.0,146239.0
211661510,LOPENH,,,,,178480.0,178480.0
211691110,EWS,,,99546.0,112660.0,135941.0,127369.76
211691110,GNT2H,,,,132689.0,,132689.0
211691110,GNT2O,,,,,161355.0,161355.0
211691110,GOBCH,,,115594.0,130222.0,131751.0,130499.74
211691110,GOBCO,,,113613.0,,149525.0,140187.88
211691110,GOPENH,,,113814.0,110756.0,111828.0,111616.42
211691110,GOPENO,,,97523.0,99229.0,91096.0,93775.92
211691110,GSCH,,,,131840.0,,131840.0
211691110,GSCO,,,,136420.0,,136420.0
211691110,GSEBCH,,,,,140526.0,140526.0
211691110,GSEBCO,,,,,166265.0,166265.0
211691110,GVJH,,,115004.0,133230.0,132482.0,131825.02
211691110,LOBCH,,,114477.0,123595.0,169005.0,153109.7
211691110,LOBCO,,,,137771.0,,137771.0
211691110,LOPENH,,,122525.0,113031.0,113399.0,113748.58
211691110,LOPENO,,,110782.0,121037.0,,118370.7
211691110,LSCO,,,,,171264.0,171264.0
211691110,TFWS,,,99328.0,75171.0,115350.0,102896.99
211692310,LOPENH,83768.0,,,,,83768.0
212619110,EWS,82534.0,95360.0,,,,92025.24
212619110,GOPENH,76139.0,98142.0,,,,92421.22
212619110,GOPENO,,74307.0,,,,74307.0
212619110,LOPENH,88431.0,65064.0,,,,71139.42
212619110,LOPENO,34905.0,,,,,34905.0
212624210,DEFOPENS,79913.0,93817.0,,,,90201.96
212624210,EWS,39855.0,34476.0,,,,35874.54
212624210,GNT1H,59573.0,44429.0,,,,48366.44
212624210,GNT1O,51493.0,39439.0,,,,42573.04
212624210,GNT2H,47246.0,52825.0,,,,51374.46
212624210,GNT2O,56119.0,37849.0,,,,42599.2
212624210,GNT3H,67021.0,42444.0,,,,48834.02
212624210,GNT3O,,54330.0,,,,54330.0
212624210,GOBCH,60952.0,49361.0,,,,52374.66
212624210,GOBCO,53434.0,43992.0,,,,46446.92
212624210,GOPENH,42576.0,39504.0,,,,40302.72
212624210,GOPENO,46881.0,36314.0,,,,39061.42
212624210,GSCH,63301.0,61417.0,,,,61906.84
212624210,GSCO,54438.0,53776.0,,,,53948.12
212624210,GVJH,59413.0,41333.0,,,,46033.8
212624210,GVJO,72096.0,49494.0,,,,55370.52
212624210,LNT2H,58027.0,93320.0,,,,84143.82
212624210,LNT3H,52034.0,,,,,52034.0
212624210,LOBCH,58170.0,45018.0,,,,48437.52
212624210,LOBCO,53901.0,45456.0,,,,47651.7
212624210,LOPENH,44836.0,35588.0,,,,37992.48
212624210,LOPENO,47347.0,37335.0,,,,39938.12
212624210,LSCH,74454.0,46643.0,,,,53873.86
212624210,LSCO,62398.0,40686.0,,,,46331.12
212624210,LVJH,78375.0,44657.0,,,,53423.68
212624210,TFWS,21783.0,19800.0,,,,20315.58
212626310,EWS,,51568.0,,,,51568.0
212626310,GNT1H,,63972.0,,,,63972.0
212626310,GNT3H,,61851.0,,,,61851.0
212626310,GOBCH,,89324.0,,,,89324.0
212626310,GOBCO,,60468.0,,,,60468.0
212626310,GOPENH,,55634.0,,,,55634.0
212626310,GOPENO,,58508.0,,,,58508.0
212626310,GSCH,,69318.0,,,,69318.0
212626310,GSCO,,62913.0,,,,62913.0
212626310,GVJH,,57784.0,,,,57784.0
212626310,LOBCH,,80033.0,,,,80033.0
212626310,LOBCO,,52059.0,,,,52059.0
212626310,LOPENH,,61401.0,,,,61401.0
212626310,LOPENO,,32591.0,,,,32591.0
212626310,LSCH,,62250.0,,,,62250.0
212626310,TFWS,,26833.0,,,,26833.0
212629310,EWS,81304.0,73425.0,,,,75473.54
212629310,GOPENH,82225.0,100176.0,,,,95508.74
212629310,GOPENO,74989.0,100153.0,,,,93610.36
212629310,GSCH,88066.0,,,,,88066.0
212629310,LOPENH,77727.0,99638.0,,,,93941.14
212629310,TFWS,47534.0,,,,,47534.0
212637210,EWS,87805.0,,,,,87805.0
212637210,GOPENH,86562.0,,,,,86562.0
212637210,LOPENH,63013.0,,,,,63013.0
212637210,LOPENO,73202.0,,,,,73202.0
212661210,EWS,63955.0,89577.0,,,,82915.28
212661210,GOPENH,86419.0,95616.0,,,,93224.78
212661210,GOPENO,88538.0,99515.0,,,,96660.98
212661210,LOPENH,88165.0,,,,,88165.0
212684410,EWS,,71254.0,,,,71254.0
212684410,GNT1H,,75720.0,,,,75720.0
212684410,GNT3H,,84415.0,,,,84415.0
212684410,GOBCH,,94557.0,,,,94557.0
212684410,GOBCO,,100381.0,,,,100381.0
212684410,GOPENH,,63006.0,,,,63006.0
212684410,GOPENO,,78421.0,,,,78421.0
212684410,GSCH,,79510.0,,,,79510.0
212684410,GSCO,,95996.0,,,,95996.0
212684410,GVJH,,73926.0,,,,73926.0
212684410,LOBCH,,99948.0,,,,99948.0
212684410,LOBCO,,100365.0,,,,100365.0
212684410,LOPENH,,97213.0,,,,97213.0
212684410,LOPENO,,96250.0,,,,96250.0
212684410,TFWS,,30779.0,,,,30779.0
212719110,DEFOPENS,52988.0,,,,,52988.0
212719110,EWS,78304.0,93689.0,88814.0,84188.0,178621.0,147027.62
212719110,GNT1H,72861.0,,,110894.0,139215.0,127684.21
212719110,GNT2H,68339.0,,,,129766.0,113794.98
212719110,GNT3H,81941.0,,,,141169.0,125769.72
212719110,GOBCH,82676.0,,,128717.0,131567.0,128295.95
212719110,GOBCO,,,,133581.0,169251.0,159976.8
212719110,GOPENH,55572.0,73420.0,114375.0,98865.0,108994.0,106126.94
212719110,GOPENO,85396.0,94291.0,113902.0,124693.0,152572.0,141729.73
212719110,GSCH,67267.0,,116266.0,137450.0,132649.0,132558.41
212719110,GSCO,77686.0,,,141106.0,134419.0,133521.58
212719110,GSEBCH,,,,,142309.0,142309.0
212719110,GSEBCO,,,,,153424.0,153424.0
212719110,GSTH,83990.0,,,,176673.0,152575.42
212719110,GVJH,70730.0,,,,,70730.0
212719110,GVJO,,,,122986.0,,122986.0
212719110,LNT1H,,,,,164861.0,164861.0
212719110,LNT2H,,,,,146698.0,146698.0
212719110,LOBCH,61144.0,,120554.0,105814.0,111183.0,110657.79
212719110,LOBCO,,,,,117678.0,117678.0
212719110,LOPENH,36314.0,74811.0,95591.0,96476.0,103497.0,100614.61
212719110,LOPENO,71695.0,82697.0,77859.0,108350.0,107667.0,105251.79
212719110,LSCH,59820.0,,,132120.0,116948.0,118491.48
212719110,LSCO,64196.0,,112788.0,,,100154.08
212719110,LSEBCH,,,,,133445.0,133445.0
212719110,LVJH,81823.0,,,,,81823.0
212719110,LVJO,,,,,124533.0,124533.0
212719110,TFWS,31669.0,53564.0,,,81966.0,71214.57
212724210,DEFOPENS,,,,98052.0,105965.0,103907.62
212724210,EWS,39761.0,28473.0,33386.0,33986.0,65206.0,54438.94
212724210,GNT1H,76076.0,45471.0,44977.0,67258.0,69832.0,66961.43
212724210,GNT1O,86108.0,52662.0,69223.0,,76937.0,73540.67
212724210,GNT2H,54181.0,44181.0,38871.0,62273.0,60193.0,58900.22
212724210,GNT2O,60511.0,85038.0,49762.0,53407.0,,54819.27
212724210,GNT3H,47102.0,33510.0,49497.0,50502.0,,49091.46
212724210,GNT3O,,93753.0,79232.0,,101172.0,94438.45
212724210,GOBCH,47775.0,51545.0,47098.0,51681.0,62251.0,58333.67
212724210,GOBCO,71199.0,61116.0,58239.0,53736.0,81275.0,72374.55
212724210,GOPENH,33634.0,32156.0,36175.0,42357.0,50539.0,47120.36
212724210,GOPENO,46257.0,49147.0,38477.0,46470.0,67113.0,59588.41
212724210,GSCH,42486.0,44088.0,54357.0,57858.0,80073.0,71999.43
212724210,GSCO,87704.0,89155.0,48578.0,80794.0,97873.0,89978.24
212724210,GSEBCH,,,,,56284.0,56284.0
212724210,GSEBCO,,,,,118297.0,118297.0
212724210,GSTH,,,119227.0,131092.0,98037.0,108682.45
212724210,GSTO,,,97062.0,,,97062.0
212724210,GVJH,60139.0,35140.0,41765.0,54159.0,66827.0,61271.92
212724210,GVJO,68063.0,56595.0,66761.0,56510.0,80325.0,72947.17
212724210,LNT1H,,,,,55049.0,55049.0
212724210,LNT2H,63445.0,99913.0,40235.0,47671.0,59529.0,56021.6
212724210,LNT2O,,,,,72040.0,72040.0
212724210,LNT3H,,,,,52376.0,52376.0
212724210,LOBCH,53641.0,38945.0,46327.0,43650.0,51867.0,49166.51
212724210,LOBCO,61294.0,59082.0,50938.0,58257.0,66574.0,63250.39
212724210,LOPENH,32657.0,30911.0,34238.0,40415.0,46558.0,43846.91
212724210,LOPENO,50866.0,46954.0,50929.0,38477.0,50602.0,47520.68
212724210,LSCH,75327.0,40352.0,63451.0,46487.0,78355.0,68584.66
212724210,LSCO,59831.0,85903.0,54252.0,54952.0,86528.0,76362.18
212724210,LSEBCH,,,,,49684.0,49684.0
212724210,LSEBCO,,,,,85949.0,85949.0
212724210,LSTH,,,74807.0,120899.0,177873.0,156197.24
212724210,LVJH,,,,,80425.0,80425.0
212724210,PWDOPENH,,93100.0,,,172640.0,151959.6
212724210,TFWS,22083.0,17914.0,20909.0,20451.0,33546.0,29075.02
212724610,DEFOPENS,,,,117180.0,,117180.0
212724610,EWS,55321.0,37191.0,41690.0,48699.0,81511.0,69634.13
212724610,GNT1H,,50279.0,53323.0,,75148.0,67575.3
212724610,GNT1O,,,,66483.0,,66483.0
212724610,GNT2H,81512.0,77131.0,51787.0,62487.0,70000.0,66989.46
212724610,GNT2O,,85978.0,,,93669.0,91669.34
212724610,GNT3H,,62297.0,50543.0,,72408.0,65561.6
212724610,GNT3O,,,,,116388.0,116388.0
212724610,GOBCH,72279.0,58628.0,50339.0,57118.0,79515.0,71455.69
212724610,GOBCO,82117.0,56808.0,53744.0,65506.0,98371.0,86199.6
212724610,GOPENH,42441.0,40897.0,44077.0,54172.0,67363.0,61905.91
212724610,GOPENO,53114.0,54654.0,47626.0,52403.0,86324.0,74501.49
212724610,GSCH,69991.0,64529.0,60737.0,68682.0,87402.0,80397.99
212724610,GSCO,78325.0,81917.0,53797.0,87067.0,111499.0,100760.22
212724610,GSEBCH,,,,,74580.0,74580.0
212724610,GSEBCO,,,,,75283.0,75283.0
212724610,GSTH,,,119368.0,,,119368.0
212724610,GVJH,54711.0,46295.0,51730.0,66757.0,68314.0,66323.49
212724610,LNT1O,,,,,138717.0,138717.0
212724610,LNT2H,,,,,82154.0,82154.0
212724610,LNT3H,,,,57036.0,,57036.0
212724610,LOBCH,68772.0,56642.0,48183.0,54699.0,73158.0,66464.68
212724610,LOBCO,86077.0,69534.0,58327.0,61119.0,92998.0,82132.0
212724610,LOPENH,34386.0,39886.0,43819.0,51170.0,65210.0,59696.15
212724610,LOPENO,69428.0,52332.0,49827.0,58028.0,88378.0,77371.01
212724610,LSCH,,70057.0,69120.0,56795.0,90252.0,81412.22
212724610,LSCO,86958.0,75410.0,,,133466.0,114304.36
212724610,LSEBCH,,,,,96640.0,96640.0
212724610,LSEBCO,,,,,127941.0,127941.0
212724610,LVJH,78407.0,,,,85999.0,84025.08
212724610,PWDOPENH,,,,127875.0,,127875.0
212724610,TFWS,25930.0,23824.0,27320.0,31699.0,48538.0,42348.71
212737210,EWS,69166.0,46778.0,53037.0,67394.0,106260.0,91628.25
212737210,GNT1H,,82432.0,96422.0,72098.0,115009.0,104267.49
212737210,GNT2H,,81616.0,79806.0,,89763.0,86468.12
212737210,GNT2O,,100689.0,108104.0,106175.0,119411.0,115707.59
212737210,GNT3H,,,76471.0,,103686.0,96610.1
212737210,GNT3O,,,,83238.0,,83238.0
212737210,GOBCH,,73823.0,75700.0,79993.0,87935.0,85331.31
212737210,GOBCO,,90194.0,92482.0,101608.0,118026.0,112625.96
212737210,GOPENH,83281.0,59816.0,59685.0,69179.0,84361.0,78347.28
212737210,GOPENO,76389.0,78296.0,75207.0,87231.0,105093.0,97999.54
212737210,GSCH,,85287.0,101058.0,91930.0,119032.0,111811.38
212737210,GSCO,,80849.0,119979.0,90281.0,119796.0,113315.51
212737210,GSEBCH,,,,,90975.0,90975.0
212737210,GSEBCO,,,,,141500.0,141500.0
212737210,GVJH,,60637.0,78472.0,,,73834.9
212737210,GVJO,,,109018.0,,157486.0,144884.32
212737210,LNT1H,,,,78797.0,,78797.0
212737210,LOBCH,,72104.0,66658.0,70682.0,83999.0,79855.39
212737210,LOBCO,74875.0,78531.0,101940.0,,103526.0,101427.43
212737210,LOPENH,70406.0,61775.0,55558.0,69017.0,79609.0,74920.75
212737210,LOPENO,59848.0,71906.0,44197.0,85235.0,90054.0,85276.3
212737210,LSCH,,86569.0,76799.0,69572.0,95086.0,88192.83
212737210,LSCO,,100452.0,75039.0,94788.0,,89343.99
212737210,LSEBCH,,,,,89650.0,89650.0
212737210,LVJH,,,,101535.0,,101535.0
212737210,LVJO,,,,124221.0,,124221.0
212737210,TFWS,50865.0,,47314.0,58083.0,60213.0,58841.47
212761210,EWS,48511.0,84488.0,104030.0,123795.0,160478.0,145836.09
212761210,GNT1H,,,114933.0,,,114933.0
212761210,GNT1O,,,,134289.0,132267.0,132792.72
212761210,GNT2H,,,,114181.0,112135.0,112666.96
